tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,6973.3,6470.0,3216.0532,2237.0,1831.0,1923.6918,0.0017,0.0014,0.0016
count,671.4,0.0,1080.2128,412.0,0.0,692.2063,0.0008,0.0008,0.0001
drop,1608.3,427.0,2067.127,613.4,0.0,1864.0565,0.0009,0.0007,0.0014
dropna,51391.5,48705.5,9949.4005,5658.0,5066.0,1905.2951,0.0039,0.0036,0.0014
fillna,27352.8,27923.0,9779.536,4788.25,4608.5,1968.7031,0.0033,0.0029,0.0017
groupby,35879.65,37628.5,12183.6522,6341.6,6256.0,2580.6708,0.0045,0.004,0.0022
isna,16162.2,13885.5,13116.9934,4205.3,3326.5,4583.9599,0.0032,0.0025,0.0037
load_csv,184279.85,158660.5,117459.7047,18005.25,12329.0,25104.5567,0.0101,0.0058,0.0193
load_json,735065.8,715757.0,66455.0375,262081.35,258636.5,12763.4025,0.123,0.1195,0.0116
max_val,1156.6,0.0,2292.4014,711.1,0.0,1982.8309,0.001,0.0008,0.0014
mean,6036.45,6713.5,4123.1671,2111.9,2075.5,1977.1782,0.0014,0.0011,0.0015
merge,-13069692398.95,36684843.0,58617284091.7246,5466575.45,5503038.0,173464.8687,1.4437,1.4244,0.0935
min_val,1495.35,0.0,2091.1493,335.7,0.0,565.1486,0.0007,0.0008,0.0001
replace,32623.35,31708.0,18807.586,5453.4,4882.5,3304.2395,0.0035,0.0029,0.0027
save_csv,215624.3,214293.5,10881.9616,25079.25,24597.0,3077.2979,0.0178,0.017,0.0024
save_json,210851.4,210235.0,6673.1953,45556.7,44952.5,2209.4722,0.031,0.0306,0.0018
sort,65325.8,62378.0,9585.0286,12515.25,11810.5,2044.9797,0.0039,0.0036,0.0015
sum,1470.85,0.0,2729.7827,802.55,0.0,2119.2536,0.001,0.0008,0.0015
unique,6918.4,6103.5,2339.4681,2121.0,1648.0,2035.2334,0.0019,0.0016,0.0015
