tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,7540.8,7080.0,2571.6829,2178.9,1831.0,1645.4846,0.0018,0.0014,0.0015
count,708.1,0.0,1570.576,366.15,0.0,664.42,0.0008,0.0008,0.0001
drop,1647.85,1373.0,2086.406,814.8,335.5,1884.6299,0.0009,0.0007,0.0014
dropna,57376.05,53314.5,14598.577,7595.75,6805.5,3047.1026,0.0042,0.0036,0.0024
fillna,54116.8,51177.5,10876.5902,7345.55,6592.0,3077.4583,0.004,0.0035,0.0025
groupby,30972.15,26946.5,9844.9228,5984.45,5493.0,2776.3387,0.0043,0.0039,0.0021
isna,15560.85,13610.5,11093.7443,3979.55,3204.5,3867.9512,0.0029,0.0022,0.003
load_csv,104775.6,82031.0,104019.4094,12145.95,7080.0,22103.1854,0.0073,0.0036,0.0167
load_json,506407.4,496183.5,48509.9675,179097.9,176818.5,8576.6135,0.087,0.0853,0.0078
max,5013.95,4394.0,3893.7086,1727.2,1526.0,1832.9395,0.0013,0.001,0.0014
mean,5657.85,5371.0,4726.4312,1559.35,1434.5,1667.6384,0.0013,0.0011,0.0014
merge,18152242.3,17808517.5,1366299.7489,2494540.1,2512170.0,80672.5944,0.7081,0.7104,0.0463
min_vals,4116.75,4089.5,3223.4988,1223.8,1525.5,792.3064,0.001,0.001,0.0001
replaces,26229.85,21911.0,15384.1907,4873.6,4028.0,3007.1287,0.0033,0.0028,0.0023
save_csv,155266.95,153655.5,7396.9177,20498.65,20080.5,1392.8115,0.0146,0.0142,0.0013
save_json,169652.9,169402.5,6521.503,37786.75,37140.0,1363.5111,0.0249,0.0247,0.0008
sort,37561.15,36529.5,7918.5081,6747.45,6165.0,2227.1956,0.003,0.0026,0.0016
sum,1428.25,0.0,2670.6017,576.8,0.0,1848.8347,0.001,0.0008,0.0014
unique,6640.45,6622.0,2646.4546,2044.55,1617.0,1985.8856,0.0016,0.0013,0.0015
