tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,58673.0,56243.5,7331.6807834978135,21038.9,20843.0,900.2680403326802,0.00864319801330561,0.00823676586151115,0.001076173000730823
count,196990.6,197234.5,5104.574641110339,35815.4,35827.5,1033.2975477674486,0.03056855201721186,0.03068804740905755,0.0004433417080851079
drop,32269.4,33020.0,3300.498622262333,10186.8,10467.5,838.5941675076077,0.00506365299224849,0.00499296188354485,0.00019240431035101526
dropna,239959.1,239348.5,3359.056099230524,49688.4,49773.5,1208.1546258654107,0.03656091690063472,0.036583662033081,0.0006621706445629468
fillna,337645.6,331390.0,21411.45000123894,78576.6,78338.5,2343.8919770330713,0.0496935606002807,0.049413681030273354,0.0007894902799094528
groupby,396.7,0.0,658.0854470017974,122.0,0.0,263.550121735253,0.00049488544464106,0.0004091262817382,0.00015468024016068632
isna,81713.8,78430.5,13374.310788473054,19219.8,18738.0,1894.7021929580378,0.0140450239181518,0.01398801803588865,0.00026830309209041153
load_csv,4499488.1,4344532.5,281190.15369178756,766624.0,755217.0,27297.17883673044,0.6188044786453247,0.6093704700469971,0.0334255943157586
load_json,66378303.2,66417646.5,1198092.4529110433,8106503.9,8098917.0,68397.52283274267,8.746894717216492,8.748921513557434,0.08289406106430032
max,946.1,0.0,1780.4907844000015,256.4,0.0,447.53651620100607,0.00049819946289058,0.00038802623748775,0.0001798020787108712
mean,494.4,0.0,1070.6164579343997,201.4,0.0,476.3292978602093,0.00057914257049556,0.0004926919937133501,0.00016378237903442224
merge,1622389.4,1562496.0,145287.10496209448,315844.0,313994.5,7742.996448404193,0.2252041101455688,0.2260372638702392,0.0035677720222087204
min,311.3,0.0,984.4170356104165,219.7,0.0,477.18015465859435,0.00049765110015865,0.0003905296325683,0.0001762754983881437
replace,175164.6,141296.5,75298.35695595665,42517.1,39734.0,6855.894113826439,0.02424652576446529,0.02364754676818845,0.0014465438426494507
save_csv,9304987.3,9390875.5,280990.07272620464,1126272.7,1125851.5,11528.592552143267,1.2275664329528808,1.2258920669555664,0.005376892390058356
save_json,2684826.0,2633782.0,137513.11421420463,463634.1,462828.5,6346.060588182942,0.34864656925201415,0.34859681129455566,0.0021876890239340926
sort,102532.8,102508.5,4123.540275054918,25787.3,25696.0,603.3893252103301,0.015677833557128852,0.0158067941665649,0.00035003730972504876
sum,1483.1,0.0,2413.7161505768563,348.0,0.0,548.8699501905913,0.0006088495254516,0.00050890445709225,0.00017131241050389104
unique,20495.6,21576.0,3531.741062611093,2972.3,3174.0,527.5098840569509,0.00304048061370846,0.0029816627502441,0.0001598381203314737
