tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,69277.7,67871.0,9987.3065,12014.95,11322.5,4069.4055,0.01,0.0092,0.0032
count,462004.35,463805.0,10607.1626,101006.8,101012.5,1923.5024,0.0672,0.0673,0.0012
drop,6659.0,6195.0,4952.2847,1894.9,1617.5,2312.2066,0.0017,0.0013,0.0017
dropna,6344.7,6897.0,2484.2115,1541.2,1648.0,723.4575,0.0012,0.0013,0.0001
fillna,2484.15,1404.0,2869.9221,1068.15,1526.0,663.453,0.0008,0.0009,0.0002
groupby,1559.45,1068.5,1721.2144,329.6,275.0,396.2647,0.0007,0.0008,0.0002
isna,2383.4,2044.5,2391.0886,1031.45,1099.0,632.704,0.0008,0.0009,0.0002
load_csv,15622.0,4028.5,47880.8474,2575.55,671.5,8044.2512,0.0016,0.0004,0.0055
load_json,1972193.45,1960352.5,83400.436,514329.8,508635.0,17217.519,0.2493,0.2456,0.011
max,180172.3,178680.0,12854.9491,38110.2,37872.0,1615.0857,0.0225,0.0225,0.0018
mean,218462.6,216979.5,8867.9771,45333.7,45288.0,1406.5669,0.027,0.0269,0.001
merge,108593.25,107573.5,8209.9691,17816.1,17090.0,3893.6022,0.0149,0.0142,0.0031
min,203115.35,199615.5,11531.4203,43096.8,42877.0,1877.9297,0.0254,0.0251,0.0014
replace,3033.45,3387.5,2638.0334,1104.6,1373.0,634.31,0.0009,0.001,0.0002
save_csv,3258087.85,3259238.5,64822.1135,734827.85,733030.5,7734.6674,0.4089,0.4063,0.0086
save_json,3020448.2,3025627.0,49477.2969,767817.05,768430.5,8877.8987,0.3932,0.3936,0.0062
sort,857.55,0.0,1398.478,204.5,0.0,390.7734,0.0006,0.0006,0.0002
sum,198894.75,196991.0,7287.4144,42928.9,42480.0,2721.1441,0.0253,0.0249,0.0021
unique,266213.25,260833.0,15177.503,53469.65,52307.0,4090.4767,0.0337,0.0328,0.003
