tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,24609.2,25848.0,3544.43,5444.4,5371.0,1665.7268,0.0044,0.0041,0.0015
count,107293.4,106018.0,5673.0125,30364.8,30456.5,2290.4538,0.0236,0.0233,0.0019
drop,5725.05,5645.5,2856.0131,1916.45,1648.0,1971.8176,0.0016,0.0013,0.0016
dropna,4604.9,5035.5,2302.5707,1367.15,1587.0,471.684,0.0011,0.0012,0.0001
fillna,857.45,0.0,1526.69,424.05,0.0,588.4678,0.0008,0.0008,0.0001
groupby,1715.15,1373.5,1947.0199,454.75,0.0,625.0476,0.0007,0.0008,0.0001
isna,3033.5,2808.0,2388.4128,1229.9,1495.5,581.8646,0.001,0.001,0.0001
load_csv,5627.35,0.0,16886.0511,1217.65,0.0,3524.4818,0.001,0.0004,0.0025
load_json,156167.25,157043.0,9224.36,32324.2,32349.0,1356.364,0.0208,0.0206,0.0011
max,53445.2,53711.0,3573.6645,11907.7,11841.0,833.7169,0.0081,0.0081,0.0003
mean,91937.05,92499.0,5802.4262,20013.55,20080.5,956.2618,0.0138,0.0139,0.0006
merge,46246.2,45288.0,8565.281,9634.4,8880.5,4786.0808,0.008,0.0072,0.0039
min,82299.65,81573.5,4147.0458,18786.65,18616.0,1853.3513,0.0129,0.0127,0.0015
replace,2468.9,1525.5,2594.8648,1199.3,1556.5,649.9861,0.0009,0.0009,0.0
save_csv,369878.25,365386.0,24115.093,71801.7,69214.0,10387.8594,0.052,0.0507,0.0048
save_json,184667.65,182769.5,6352.8176,38986.1,37536.5,3374.4596,0.0278,0.0267,0.0029
sort,970.4,0.0,1235.4885,283.9,0.0,458.22,0.0006,0.0007,0.0001
sum,84765.35,85265.5,4616.1597,18756.0,18707.5,1048.6818,0.0131,0.0128,0.0005
unique,137063.3,136382.0,5853.0535,28356.85,27709.5,2628.108,0.0208,0.0204,0.0019
