tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,4300.15,4425.5,2091.7014,1483.1,1648.0,804.1797,0.0011,0.0011,0.0001
count,5972.35,5981.5,2211.6309,1498.4,1587.0,563.8299,0.0013,0.0013,0.0001
drop,5105.55,4760.5,2922.223,1626.5,1220.5,1873.4661,0.0014,0.0011,0.0015
dropna,6274.35,6195.0,4395.4985,1858.6,1648.0,2349.9241,0.0016,0.0013,0.0018
fillna,1556.35,1221.0,1750.0485,689.65,427.5,710.1793,0.0008,0.0008,0.0001
groupby,1477.0,549.0,1871.9329,323.45,0.0,490.6391,0.0007,0.0008,0.0001
isna,1373.25,0.0,2113.6766,805.65,1037.5,774.4649,0.0008,0.0008,0.0001
load_csv,73510.6,73333.5,5901.5442,13738.8,13671.5,1070.8862,0.0082,0.0081,0.0003
load_json,142049.9,133544.5,22115.1243,35882.55,33722.0,7332.8033,0.0269,0.0259,0.0032
max,1254.25,366.5,1916.9392,381.5,152.5,512.498,0.0006,0.0007,0.0001
mean,1007.0,0.0,1311.629,213.65,0.0,361.703,0.0006,0.0007,0.0001
merge,31936.55,29540.5,8650.7918,6814.6,6134.5,3354.6914,0.0054,0.0049,0.0028
min,2053.8,0.0,2966.3273,723.25,0.0,1766.5729,0.0009,0.0007,0.0014
replace,2630.7,2472.5,2490.8814,695.8,427.0,666.1776,0.0007,0.0008,0.0002
save_csv,246972.0,247313.5,5697.3838,45947.0,45959.0,1365.5859,0.0392,0.039,0.0011
save_json,33120.7,32256.5,4367.2462,6262.2,5707.0,2304.411,0.0052,0.0049,0.0019
sort,5627.45,5889.5,2459.2451,1687.55,1495.5,1966.0126,0.0015,0.0012,0.0016
sum,2151.55,977.0,2963.499,872.7,0.0,1938.0851,0.0011,0.0008,0.0016
unique,885.05,0.0,1543.015,335.8,0.0,487.7337,0.0006,0.0007,0.0001
