tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,14987.3,14099.0,2648.855,4049.6,3875.5,444.6182,0.0023,0.0024,0.0001
count,81851.0,82702.5,7714.2951,14044.25,13855.0,1486.4587,0.0094,0.0094,0.0001
drop,14569.1,14160.5,2574.0778,3518.65,3296.0,657.5119,0.0024,0.0024,0.0001
dropna,75140.05,74218.5,3784.2386,13507.1,13061.0,2054.1535,0.0107,0.0105,0.0015
fillna,99001.75,98723.5,3034.8928,17016.55,16784.5,683.8444,0.0137,0.0138,0.0002
groupby,1458.75,0.0,2142.6695,500.5,213.5,598.1826,0.0007,0.0007,0.0001
isna,1293.95,274.5,1708.8903,442.5,0.0,638.3172,0.0007,0.0008,0.0001
load_csv,294304.75,290343.5,16840.3814,59698.4,59051.5,1866.4449,0.0332,0.0326,0.0021
load_json,1659935.4,1650722.5,40501.3145,493837.3,491453.5,8870.8824,0.2419,0.2399,0.0058
max,1235.95,1221.0,1181.4024,332.7,214.0,398.3329,0.0006,0.0006,0.0002
mean,2197.2,1373.0,2996.056,820.95,0.0,2178.5576,0.001,0.0007,0.0016
merge,289547.0,287688.5,10368.077,50762.8,49713.0,4653.1676,0.0389,0.0382,0.0037
min,1330.6,0.0,2068.8668,320.35,0.0,550.7189,0.0006,0.0007,0.0002
replace,14981.05,14861.5,1831.3694,2844.25,2807.0,386.1525,0.0025,0.0025,0.0001
save_csv,800113.85,797544.0,9312.3479,126089.15,125549.0,1927.0809,0.1095,0.109,0.0013
save_json,345778.55,347747.5,7363.3888,62576.15,62408.5,1456.7981,0.0454,0.0452,0.001
sort,27652.0,27923.5,2447.5296,6164.55,6042.5,517.0873,0.0045,0.0045,0.0002
sum,961.25,0.0,1232.2176,415.0,427.0,501.2057,0.0007,0.0008,0.0001
unique,7678.1,7507.5,2886.9616,1953.05,1647.5,1888.7129,0.0018,0.0016,0.0015
