tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,54034.3,52002.0,6327.4354,23385.5,23040.5,1340.1204,0.0079,0.0078,0.0008
count,184975.75,185150.0,4472.3925,43261.4,42785.5,1415.529,0.0292,0.0293,0.0004
drop,32623.4,33325.0,2554.0992,11996.5,12268.0,680.6817,0.0051,0.0052,0.0002
dropna,226189.55,224089.5,5873.5603,59246.7,58532.5,2189.7914,0.0352,0.0351,0.0016
fillna,310570.45,307983.0,6765.2834,91945.9,91704.5,1154.3299,0.0473,0.0473,0.0007
groupby,1007.1,0.0,1775.0987,262.4,0.0,419.6512,0.0006,0.0007,0.0002
isna,79284.55,78918.5,3226.5935,23776.2,23468.0,1584.3372,0.0143,0.0145,0.0003
load_csv,4585214.75,4565296.0,139139.8366,1021518.4,1018827.0,15167.6603,0.651,0.6476,0.0172
load_json,65380524.15,65225235.5,1086522.9342,10796890.0,10818851.0,75570.9304,8.8498,8.8643,0.0691
max,1202.35,0.0,1850.5394,332.65,0.0,616.9145,0.0007,0.0007,0.0001
mean,2963.2,1343.0,3583.492,1254.25,641.5,2123.7644,0.001,0.0008,0.0015
merge,1518367.8,1522793.0,25021.3717,385375.1,384948.0,5259.3262,0.2252,0.2244,0.0049
min,1126.05,0.0,1658.9899,387.55,0.0,591.2237,0.0007,0.0007,0.0002
replace,139672.45,140014.5,3844.4428,47604.2,47454.5,1661.9147,0.0238,0.0239,0.0004
save_csv,9117435.8,9157692.0,153934.9905,1483898.2,1481564.0,10625.7036,1.2382,1.2361,0.0096
save_json,2580404.1,2557275.0,62363.8958,578892.5,578245.5,6965.8122,0.3484,0.3474,0.0034
sort,100442.25,99761.5,5034.6179,30770.85,30884.0,792.8794,0.0156,0.0158,0.0004
sum,1031.55,0.0,1711.666,454.7,0.0,692.3366,0.0007,0.0008,0.0002
unique,22143.55,22247.5,1472.0803,4190.05,4212.0,194.3682,0.0033,0.0033,0.0001
