tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,1719846.2667,1765986.5,203265.2741,666178.7333,686247.0,72553.7623,0.2453,0.2546,0.0394
count,934085.7667,937437.0,75317.0567,265500.3333,271880.5,19960.0854,0.1395,0.1443,0.0159
drop,1700315.0667,1706447.0,59517.4392,650883.3333,652037.0,17376.5285,0.248,0.248,0.0083
dropna,1533622.4333,1504940.0,502454.4403,655861.7667,644408.0,145685.7211,0.2103,0.2073,0.0779
fillna,1182178.6333,1164700.0,507826.0655,507050.2667,493345.5,147202.8078,0.1662,0.1616,0.0796
groupby,1393.6,1098.5,1577.1893,286.8667,0.0,388.7508,0.0006,0.0006,0.0002
isna,3285.8,2960.0,2679.6042,1149.4333,1556.5,745.6603,0.0009,0.001,0.0001
load_csv,35525796.0,34625339.0,2478565.9306,7678968.0333,7501171.0,501982.285,4.7531,4.6168,0.3529
load_json,465403298.7,467168818.0,5809080.5847,111678683.3,111675037.5,530105.2317,67.3767,67.3339,0.397
max,9558.0667,9918.0,3388.0104,3865.5333,4089.5,935.0672,0.0018,0.0019,0.0002
mean,22324.6333,21576.0,4606.0463,7448.3667,5920.0,3491.3706,0.0045,0.0032,0.0029
merge,16130988.9667,15834585.0,1858554.8321,5798441.0,5772935.0,164126.2425,2.2198,2.2163,0.034
min,10036.0,10040.5,3242.9396,3955.0,4608.0,1009.1415,0.0019,0.0019,0.0002
replace,11830.6,13275.0,2971.061,5312.1333,5890.5,1232.8676,0.0021,0.0022,0.0002
save_csv,175656677.2667,175764778.0,2731633.8329,26405765.2667,26450799.0,247428.9404,23.1698,23.2022,0.2134
save_json,106028083.5333,105915622.0,1743212.0469,21500158.6,21483191.0,346604.3199,14.227,14.1919,0.2206
sort,5747328.3,5904984.0,427249.5437,2901331.3,2965629.0,111792.9706,0.906,0.9441,0.0669
sum,8803.1667,7263.5,3280.4601,3936.7,4547.0,1125.2628,0.0018,0.0019,0.0002
unique,75404.6667,74523.5,3342.6513,17073.5667,16876.0,627.2784,0.0117,0.0117,0.0002
