tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,50567.55,49286.5,4726.9895,22860.65,22338.5,1067.3649,0.0078,0.0077,0.0007
count,179549.6,178344.5,7580.9015,43573.05,42664.0,1797.1158,0.0291,0.0293,0.0004
drop,30459.6,32012.5,3845.3299,11706.6,12085.0,1026.349,0.0051,0.0051,0.0002
dropna,217299.75,216704.5,5662.9197,59139.8,58746.0,2029.0913,0.0351,0.0347,0.0015
fillna,301280.85,300414.0,6357.5786,91448.7,91217.0,1607.354,0.0469,0.0469,0.0004
groupby,1168.7,397.0,1578.6311,329.7,0.0,500.3954,0.0006,0.0007,0.0002
isna,75320.25,75469.5,2225.8917,23571.7,22918.5,1575.6702,0.0142,0.0142,0.0003
load_csv,4403864.6,4393574.0,149468.314,1013263.4,1011106.0,14779.6158,0.6493,0.6453,0.0178
load_json,61359553.5,61419123.5,820357.1515,10426645.6,10407779.5,109482.8274,8.5762,8.5641,0.0969
max,686.55,0.0,1168.4502,228.9,0.0,505.128,0.0006,0.0006,0.0002
mean,1562.5,0.0,2883.0864,827.0,0.0,1844.198,0.001,0.0007,0.0015
merge,1464321.1,1461300.0,24403.786,384294.7,385283.5,3359.848,0.2245,0.2249,0.0032
min,698.9,0.0,1569.6057,286.9,0.0,573.1968,0.0006,0.0007,0.0002
replace,133211.8,132201.5,4355.0016,47421.25,47668.5,1440.5276,0.0237,0.0238,0.0003
save_csv,8806258.0,8797493.0,89254.1794,1471822.55,1471035.5,5811.1014,1.2328,1.2323,0.0048
save_json,2499288.65,2497399.5,25294.5548,574278.25,574797.5,2921.4065,0.3472,0.3475,0.0026
sort,96102.7,95581.0,3154.093,30221.6,30242.5,758.2973,0.0154,0.0153,0.0004
sum,2206.35,2411.0,1881.4869,686.6,457.5,638.2192,0.0007,0.0008,0.0002
unique,20187.4,20813.0,2477.8718,4098.55,4211.0,482.313,0.0032,0.0033,0.0002
