tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,1636024.75,1728023.0,302587.0407,652702.3,682341.5,88916.6811,0.2393,0.2546,0.0474
count,955133.6,958219.0,66868.1932,273589.35,275176.0,16561.0007,0.1448,0.1466,0.0136
drop,1691176.15,1672114.5,131920.3959,648426.65,643217.5,24031.9191,0.2453,0.2452,0.0081
dropna,1638542.55,2003351.5,523062.936,690647.7,770170.0,150101.813,0.2292,0.2815,0.0793
fillna,1288158.85,1665645.0,516883.7196,540574.7,618376.0,151673.6207,0.1844,0.2374,0.0814
groupby,738.5,0.0,1190.7255,167.85,0.0,418.0981,0.0007,0.0007,0.0002
isna,3561.25,4424.5,2522.7174,1367.15,1526.0,629.5369,0.0009,0.001,0.0001
load_csv,35484857.85,34869539.5,2516957.0773,7675761.55,7551707.5,493927.2144,4.7647,4.6363,0.3895
load_json,466036853.3,465074921.0,5120384.3462,111816843.2,111678608.0,634578.1744,67.5416,67.635,0.4995
max,8221.4,6958.0,3067.1819,3585.75,3601.0,1132.8886,0.0018,0.0019,0.0002
mean,22058.1,21057.0,7037.0352,7434.15,5890.0,3890.3906,0.0048,0.0032,0.0032
merge,15769588.6,15752431.5,287828.7169,5783115.25,5760422.5,61890.4559,2.2338,2.2296,0.0414
min,8252.0,6897.0,3174.4767,3317.1,2930.0,1191.5542,0.0018,0.0018,0.0001
replace,12438.85,13488.5,2472.876,5770.65,6195.0,1104.7104,0.0021,0.0021,0.0001
save_csv,174722834.5,175334787.0,2617461.3817,26360476.3,26485253.0,249961.5669,23.1633,23.2347,0.2098
save_json,105369933.0,105471532.5,1481423.9561,21507900.7,21498083.0,264198.9437,14.1923,14.1379,0.1694
sort,5614035.9,5816147.5,420848.035,2885588.35,2934074.5,105665.5108,0.898,0.931,0.0644
sum,7498.25,6378.5,3212.5541,4074.05,4486.0,981.7101,0.0018,0.0019,0.0001
unique,75503.5,75897.5,2859.1532,17099.1,16907.0,636.0339,0.0117,0.0117,0.0002
