tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,12551.9,13214.0,2357.3186,3518.6,3815.0,585.6316,0.0022,0.0022,0.0001
count,62389.85,62103.0,2773.5775,11419.7,11413.0,500.1368,0.0094,0.0094,0.0001
drop,13217.15,13336.0,1880.4018,3417.85,3296.0,542.9879,0.0023,0.0023,0.0001
dropna,63507.05,63812.0,2142.6088,12066.6,11871.0,541.1487,0.0097,0.0098,0.0001
fillna,80477.7,80657.5,3300.084,14798.05,14923.0,565.1037,0.0118,0.0119,0.0001
groupby,1678.45,1037.5,2098.6801,363.15,0.0,552.4668,0.0007,0.0008,0.0001
isna,6906.1,6866.5,2302.6642,1641.75,1587.0,362.2937,0.0016,0.0017,0.0001
load_csv,337828.7,328856.5,41945.0102,71478.1,70617.0,2947.9424,0.0393,0.0387,0.0021
load_json,1669728.45,1656582.0,56546.8348,512696.9,510160.5,10890.3522,0.2606,0.2582,0.007
max,1592.95,213.5,2223.4245,628.75,275.0,685.2175,0.0006,0.0007,0.0001
mean,2136.15,427.0,4067.3166,766.05,0.0,1756.4696,0.001,0.0007,0.0015
merge,217974.2,216582.5,9554.2025,41189.45,40222.0,4336.4851,0.0312,0.0306,0.0034
min,1049.9,0.0,2143.7633,253.3,0.0,518.8124,0.0006,0.0007,0.0001
replace,13183.6,13580.5,2624.1098,2609.35,2807.0,383.3888,0.0022,0.0022,0.0001
save_csv,819342.85,811277.0,23431.954,133465.1,133422.5,1389.2186,0.1172,0.1168,0.0012
save_json,369386.9,371520.0,12259.3766,70074.35,69244.5,2051.5967,0.0512,0.0508,0.0016
sort,26834.0,26123.0,2654.4095,6210.35,6103.0,510.5225,0.0046,0.0046,0.0001
sum,1214.6,0.0,1682.2427,735.55,549.5,701.933,0.0008,0.0008,0.0001
unique,1751.75,1221.0,1921.396,839.15,884.5,663.7257,0.0008,0.0008,0.0001
