tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,14031.75,14007.0,2085.8391,4177.85,3967.0,649.7789,0.0023,0.0024,0.0001
count,76147.35,73669.5,8646.1494,13763.4,13885.5,1998.1384,0.0094,0.0094,0.0002
drop,13134.7,13122.0,1623.4698,3585.8,3601.0,339.4081,0.0024,0.0024,0.0001
dropna,70214.7,70007.0,3136.4685,13363.55,12969.5,1797.4308,0.0107,0.0105,0.0015
fillna,94039.55,93169.5,3041.109,17016.5,16754.5,688.704,0.0137,0.0137,0.0002
groupby,1934.8,1159.0,2199.1556,515.85,336.0,598.8851,0.0006,0.0007,0.0002
isna,1385.5,1556.5,1295.404,418.0,396.5,478.6556,0.0007,0.0008,0.0002
load_csv,294374.8,294036.0,14725.1948,63168.05,63140.5,2762.9123,0.0334,0.0332,0.002
load_json,1588924.15,1583919.0,52182.0656,494749.75,493131.5,11217.6456,0.2433,0.2414,0.0077
max,522.0,0.0,1020.1089,195.35,0.0,422.7345,0.0006,0.0007,0.0002
mean,1831.15,977.0,2818.6197,698.9,0.0,1807.8753,0.0009,0.0007,0.0016
merge,281740.55,280731.0,11416.6804,51141.2,50354.0,4438.6583,0.0388,0.0382,0.0032
min,311.25,0.0,792.7089,106.85,0.0,301.0202,0.0005,0.0006,0.0002
replace,14044.05,13916.0,2116.06,2722.25,2747.0,334.645,0.0025,0.0026,0.0002
save_csv,773881.1,773954.5,13240.1337,125103.35,124786.0,1655.4087,0.1095,0.109,0.0014
save_json,334011.0,335387.5,6076.4287,62356.4,62256.0,1243.0716,0.0453,0.0451,0.001
sort,26168.75,26153.5,1987.9237,5963.25,5951.0,634.9753,0.0045,0.0046,0.0002
sum,1080.3,0.0,1557.1522,412.0,91.5,561.7076,0.0007,0.0008,0.0002
unique,7842.9,6744.5,3823.4824,2044.65,1648.0,1827.7622,0.0018,0.0016,0.0015
