tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,8218.3,6958.5,4647.7865,2767.95,2410.5,2419.3188,0.0023,0.0019,0.0021
count,57162.45,49316.5,30755.801,9579.45,6988.5,10972.1754,0.0061,0.0053,0.0036
drop,4821.8,5218.5,3244.0725,1467.9,1556.0,502.5601,0.0012,0.0012,0.0001
dropna,54553.15,53833.0,3373.7468,10314.85,9888.0,1785.354,0.009,0.0087,0.0016
fillna,124447.3,107574.5,35999.075,26150.4,17761.0,17631.1048,0.0181,0.0152,0.0059
groupby,148803.35,135925.0,36027.6316,40951.35,38177.0,10195.155,0.0202,0.0191,0.0038
isna,13445.95,5584.5,28367.185,5386.3,1465.0,13085.017,0.0025,0.0011,0.0047
load_csv,344454.1,342528.5,17487.2288,70162.85,70404.5,1679.711,0.046,0.0456,0.0023
load_json,2917515.8,2914452.0,100318.6204,902570.35,908811.0,29890.0654,0.4434,0.4454,0.0151
max,35318.1,35278.5,5355.8556,6243.95,6287.0,880.9516,0.005,0.0049,0.0004
mean,57055.5,46203.5,32605.6678,13333.1,7996.0,14494.08,0.0087,0.0067,0.0053
merge,36727.85,27862.5,29576.6152,9805.25,5157.5,14326.217,0.0062,0.0044,0.0058
min,36346.35,37536.5,4976.9367,6646.65,6500.5,1733.6913,0.0054,0.0051,0.0015
replace,4135.2,5706.5,2713.6166,1077.3,1495.0,675.9999,0.001,0.0011,0.0002
save_csv,1792542.95,1808314.0,65552.0067,503697.45,510252.0,37639.3911,0.2812,0.2826,0.0143
save_json,1609761.35,1604365.5,38155.1717,475957.2,478728.5,22796.7129,0.246,0.2453,0.0076
sort,23239.15,13824.5,28352.0658,8117.6,3265.5,13421.9789,0.0043,0.0024,0.0051
sum,35580.3,35278.0,6134.8365,6402.5,6439.5,1300.142,0.0052,0.005,0.001
unique,118923.7,110809.0,26251.865,29742.35,26733.0,11054.9856,0.0117,0.0103,0.0043
