tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,6970.1,6225.0,5326.3422,2224.7,1617.5,2671.1585,0.0017,0.0013,0.0021
count,47604.25,47637.5,4996.4633,14376.95,14466.0,459.8293,0.0121,0.0121,0.0002
drop,2334.6,1434.0,2595.2677,949.1,1434.5,720.2075,0.0009,0.001,0.0002
dropna,21652.2,19959.0,4241.4872,4919.4,4272.0,2229.6847,0.0042,0.0038,0.0016
fillna,36956.65,36132.5,2575.5063,6732.1,6409.0,534.2933,0.0058,0.0058,0.0001
groupby,80877.35,78765.5,10347.1674,20864.8,20660.0,1108.6174,0.0166,0.0164,0.0008
isna,104910.0,111206.0,24581.2295,45397.9,47607.5,10578.0691,0.0174,0.0183,0.0039
load_csv,4698892.5,4677661.5,71146.5311,1097693.25,1102811.0,12987.2337,0.7141,0.7196,0.014
load_json,61284343.15,61301997.0,1030099.9306,10725906.5,10729373.5,104282.2485,8.7474,8.7478,0.0963
max,64010.45,38787.5,62472.7986,14697.15,6836.0,19338.5379,0.0088,0.0054,0.0085
mean,54052.55,53130.5,5475.487,9518.55,9277.0,1874.2557,0.0077,0.0074,0.0016
merge,10946.65,11566.0,4660.2102,2731.25,2655.0,1686.0642,0.0024,0.0021,0.0014
min,44491.4,38238.5,31962.0252,9399.4,6836.0,12260.9563,0.0066,0.0053,0.0062
replace,3704.9,4181.0,2130.2775,1034.55,1282.0,579.4432,0.001,0.0011,0.0002
save_csv,10376609.2,10390842.5,160475.2255,1983488.0,1982599.5,12893.3208,1.4924,1.4922,0.0106
save_json,6583515.85,6582564.0,85234.1308,1669212.65,1668148.0,7919.6546,0.9761,0.9753,0.0043
sort,22830.15,27343.5,10046.8306,5871.55,6195.5,2870.4515,0.0043,0.0049,0.0022
sum,39215.05,37842.0,6394.3513,6985.55,6775.0,1127.6242,0.0056,0.0054,0.001
unique,271971.95,233428.5,72851.2917,52755.5,41321.0,21807.8038,0.0245,0.0194,0.0096
