tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,7483.05,5921.0,4415.3145,2313.05,1648.0,1698.9466,0.0021,0.0018,0.0015
count,49099.65,40863.0,33554.939,10345.55,5860.0,14958.3868,0.0055,0.0038,0.0051
drop,4678.15,6012.0,2357.1644,1321.4,1526.0,442.9542,0.0011,0.0012,0.0001
dropna,54470.75,53893.5,3713.291,10586.6,9949.0,2218.0745,0.0091,0.0087,0.0017
fillna,126833.75,107055.0,37877.7692,28216.55,17761.0,18778.3657,0.0189,0.0153,0.0066
groupby,172964.05,141815.0,94507.0887,44641.05,36133.0,24235.6016,0.023,0.0182,0.0169
isna,13061.5,5401.5,26246.9002,5307.05,1465.0,12755.6374,0.0025,0.0011,0.0045
load_csv,344850.8,345672.0,17781.4201,71670.45,71716.0,2545.2683,0.0467,0.0466,0.0022
load_json,2834694.3,2817314.5,73052.9083,899613.1,901395.5,14842.1861,0.4426,0.4427,0.0094
max,28097.6,21820.0,24646.7776,6823.8,4364.0,11028.759,0.0045,0.0036,0.0039
mean,32968.1,31952.0,4162.5063,6744.45,6683.5,1756.0919,0.0053,0.0051,0.0015
merge,36926.2,27770.5,28640.3338,9729.0,5126.5,13415.4381,0.0061,0.0043,0.0048
min,34097.2,22399.5,32865.7453,9829.75,4394.5,14889.2679,0.0057,0.0037,0.0054
replace,4190.05,5645.5,2541.8694,1031.5,1465.0,662.005,0.001,0.0011,0.0002
save_csv,1747014.05,1758663.0,42546.2651,504444.85,510649.0,21276.1662,0.2805,0.2825,0.0088
save_json,1557863.45,1560359.5,30865.3452,476576.5,480528.5,14019.4677,0.2458,0.2479,0.0065
sort,19164.9,13641.0,21743.9408,5966.1,3204.0,10286.5362,0.0035,0.0024,0.0039
sum,29565.3,22766.0,23867.3728,7254.2,4425.5,10555.0817,0.0048,0.0036,0.004
unique,122314.15,119018.5,17618.0107,25827.05,24963.0,3349.7147,0.0099,0.0092,0.0022
