tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,7806.35,6377.5,3860.1198,2136.25,1587.0,1969.4014,0.0021,0.0018,0.0015
count,38922.1,39063.0,3782.9594,14651.65,14588.0,664.0305,0.0122,0.0122,0.0002
drop,5798.35,6134.5,1696.853,1528.8,1556.5,486.3344,0.0012,0.0013,0.0001
dropna,50225.7,48889.0,5492.2591,9805.25,9094.5,2250.0244,0.0082,0.0079,0.0017
fillna,95522.75,95092.5,2324.9957,15560.9,15503.0,411.0203,0.0136,0.0136,0.0001
groupby,163784.3,138549.5,102196.5406,41992.15,37537.0,20749.6401,0.023,0.0192,0.0163
isna,53912.3,56396.0,11427.4484,24438.45,25421.5,5412.487,0.009,0.0095,0.0019
load_csv,514241.35,509001.5,35201.8792,100100.45,100006.0,4935.5789,0.0644,0.0639,0.0031
load_json,1943824.3,1914942.5,91113.7326,569612.25,564818.0,16875.4719,0.2818,0.2785,0.011
max,32067.7,30975.5,3602.637,5850.2,5645.5,470.7399,0.0046,0.0047,0.0002
mean,35388.2,35675.0,3993.3846,6851.25,6714.0,1719.4794,0.0054,0.0051,0.0015
merge,26702.7,27343.5,4872.2173,5203.25,5065.5,2024.909,0.0044,0.004,0.0015
min,32611.05,29846.0,6028.5417,6628.45,5554.5,2512.5446,0.0053,0.0048,0.0015
replace,3274.55,2930.0,2681.3689,863.55,1006.5,618.0345,0.001,0.0011,0.0001
save_csv,1262182.35,1258511.5,20822.5559,314272.2,313781.0,2269.6412,0.1912,0.1908,0.0024
save_json,966400.8,964963.0,16365.4143,266527.6,266875.5,1722.1556,0.1398,0.1399,0.0013
sort,17846.8,13214.0,17025.2849,4916.3,3113.0,7916.4552,0.0032,0.0023,0.0039
sum,27154.55,23254.5,7484.4685,5462.55,4730.5,1806.4275,0.0043,0.0038,0.0013
unique,31646.7,30823.0,5789.8479,5944.65,5554.5,2395.6559,0.0045,0.0042,0.0018
