tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,6314.05,6012.0,2715.3706,1907.45,1587.0,1824.6212,0.0017,0.0014,0.0015
count,71383.55,38909.5,69804.8932,25463.8,14770.5,23183.867,0.0171,0.0127,0.0109
drop,3158.55,2777.5,2460.4756,1080.35,1190.5,566.4339,0.0009,0.001,0.0001
dropna,22665.45,21271.0,5044.9965,5108.55,4577.5,2040.8944,0.0042,0.0038,0.0016
fillna,36453.15,35186.5,2879.1131,7000.5,7080.0,562.5317,0.0058,0.0059,0.0001
groupby,92837.45,66254.0,123957.7833,27215.45,19409.0,37081.1989,0.0201,0.0149,0.0233
isna,108132.55,113830.0,24412.4353,46203.5,48431.5,10544.9309,0.0178,0.0185,0.0039
load_csv,4648279.2,4638325.0,97037.1676,1092483.8,1087186.0,12570.6055,0.7104,0.7023,0.0144
load_json,60416031.9,60327054.5,862530.6294,10627060.35,10611423.0,74355.8367,8.6849,8.6868,0.0721
max,31625.0,22124.5,39410.7318,7400.7,4455.0,12701.7358,0.0051,0.0038,0.0061
mean,73977.5,40588.5,69891.9488,19046.0,7019.0,23387.4807,0.0115,0.0059,0.011
merge,12191.55,12573.0,2703.275,2987.6,2777.0,1773.2297,0.0025,0.0022,0.0015
min,32702.45,22613.5,40388.9452,7925.55,4516.5,12972.6958,0.0054,0.0038,0.0061
replace,5059.75,5493.0,1816.0269,1309.3,1495.5,435.0139,0.0011,0.0011,0.0001
save_csv,10201481.5,10250676.0,157044.5604,1971671.65,1971979.5,12284.1988,1.4857,1.4856,0.0104
save_json,6457505.95,6449812.5,67186.8054,1653078.1,1653377.5,6727.253,0.9641,0.9637,0.0036
sort,23574.75,26642.0,10679.2524,5902.15,6042.5,2903.9465,0.0043,0.0049,0.0022
sum,34243.75,23254.0,39980.8168,8014.0,4577.5,12937.5667,0.0054,0.0037,0.0061
unique,276854.8,260161.5,52799.1439,44845.55,40984.5,13775.7195,0.021,0.019,0.0067
