tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,9094.1,7782.0,4988.5051,2407.9,2044.5,1814.9135,0.0021,0.0018,0.0015
count,37426.65,38604.5,7397.0973,6015.1,6042.0,1050.0586,0.0037,0.0036,0.0004
drop,4510.4,5187.5,2250.2183,1318.35,1465.0,616.5201,0.0011,0.0012,0.0001
dropna,47085.45,45807.0,3999.0106,9313.95,8789.0,2072.2383,0.0081,0.0077,0.0016
fillna,92461.9,92041.0,4507.3308,15469.4,15381.0,558.4163,0.0134,0.0132,0.0004
groupby,152688.3,127746.5,101748.1952,41067.45,35705.0,22054.0388,0.0227,0.0186,0.0173
isna,56869.4,55908.0,3004.4602,26101.5,26062.0,966.3928,0.0099,0.0099,0.0003
load_csv,465751.95,464293.5,22851.5728,92577.9,92132.5,3343.5758,0.0595,0.0588,0.0031
load_json,1781511.05,1769100.0,60312.9321,551469.5,548125.0,16211.1828,0.2697,0.2669,0.0104
max,22161.9,22156.0,2066.0708,4519.65,4394.5,640.4026,0.0037,0.0037,0.0003
mean,35250.7,35736.0,6584.2405,7006.9,6714.0,2045.5026,0.0054,0.0051,0.0015
merge,21731.4,20965.5,3306.3969,4815.85,4272.5,2144.4267,0.0042,0.0039,0.0016
min,23562.55,21819.5,5041.6997,4971.15,4303.0,2024.2737,0.004,0.0036,0.0015
replace,4598.9,5493.0,2132.7427,1437.35,1495.5,455.1171,0.0012,0.0012,0.0001
save_csv,1200695.75,1204465.0,31559.8565,321086.75,321441.0,4473.4541,0.1896,0.1893,0.0027
save_json,1096582.2,1093320.0,20271.1562,318010.6,317077.0,3414.5748,0.1685,0.1677,0.0025
sort,13571.1,12726.0,5529.1778,3793.35,3204.5,2442.5585,0.0028,0.0023,0.002
sum,24597.1,23345.5,7913.1206,5050.55,4394.5,2116.0303,0.004,0.0036,0.0016
unique,103210.25,101440.0,9990.3238,23690.85,23071.5,3178.1289,0.0086,0.0081,0.0021
