tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,8715.8,7843.0,4301.8516,2178.9,1831.0,1642.9833,0.0017,0.0014,0.0014
count,1675.3,0.0,2214.6903,430.25,91.5,583.9039,0.0007,0.0008,0.0001
drop,1333.6,0.0,3987.0322,256.35,0.0,874.1203,0.0008,0.0007,0.0006
dropna,49734.45,48828.0,12585.0381,5371.1,4883.0,2492.2463,0.0037,0.0033,0.0022
fillna,27944.95,27008.0,10377.7742,4379.3,3662.0,2446.2742,0.0031,0.0027,0.002
groupby,33270.2,28991.5,12559.4154,5557.2,4669.0,2770.8579,0.0043,0.0038,0.0022
isna,19799.65,16479.0,17347.8187,4614.3,3540.0,4659.4429,0.0031,0.0022,0.0038
load_csv,123544.1,101318.0,117031.9883,13647.4,8880.5,21654.0536,0.0076,0.0039,0.0165
load_json,617051.5,600859.0,60919.0016,185494.5,181792.5,11703.3312,0.0925,0.0892,0.01
max,6240.65,7476.5,5303.3638,1635.8,1861.5,1605.2252,0.0013,0.001,0.0013
mean,6210.55,7446.5,4081.9071,1898.3,2014.0,1761.6147,0.0013,0.0011,0.0014
merge,19816761.45,19427166.0,1822509.2641,2867110.15,2877190.0,95099.2675,0.739,0.7209,0.0642
min_vals,4623.3,4272.5,3415.744,1303.0,1526.0,790.3834,0.001,0.001,0.0001
replaces,62609.75,52856.5,36766.6325,6527.75,5340.5,5456.6927,0.0045,0.0034,0.0045
save_csv,170480.0,167480.5,17956.5328,22244.25,21301.0,3686.1003,0.0161,0.0151,0.0029
save_json,186767.1,186309.5,6535.7765,35549.75,35034.0,2674.1945,0.0236,0.0232,0.0019
sort,41613.6,38513.0,10138.0053,7116.55,6378.0,2490.0748,0.003,0.0026,0.0016
sum,2795.35,1800.5,5089.2727,784.3,305.5,1532.3795,0.001,0.0007,0.0014
unique,8648.7,8179.0,5654.3185,2096.5,1861.5,1951.4851,0.0016,0.0013,0.0016
