tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,4177.9,3510.0,2998.7969,1278.75,1617.5,698.4587,0.0011,0.0011,0.0001
count,1153.6,0.0,1829.1533,408.9,0.0,637.1249,0.0007,0.0008,0.0002
drop,1876.75,1190.0,2778.4307,680.55,0.0,1862.5591,0.001,0.0007,0.0015
dropna,54327.3,54473.5,14554.5476,10281.15,10010.0,2894.9551,0.0036,0.0031,0.0024
fillna,32226.5,30456.5,12704.9127,5383.4,4852.5,2842.3393,0.003,0.0025,0.0022
groupby,18713.3,15564.0,10229.3961,4110.75,3296.0,3110.0236,0.0031,0.0026,0.0025
isna,9622.3,6256.5,14013.9163,3045.65,1770.0,4990.823,0.0025,0.0017,0.0039
load_csv,910611.75,873807.5,160219.27,116854.45,109588.5,29291.8407,0.0446,0.0386,0.0248
load_json,7524910.45,7466014.5,221550.5635,1883564.5,1875269.5,28724.5574,1.1307,1.1231,0.0302
max_val,2243.05,732.5,3468.7788,1498.4,1373.0,1735.6129,0.0011,0.0009,0.0014
mean,5249.1,6073.5,3307.0808,1925.65,2044.5,1759.1423,0.0014,0.0011,0.0015
merge,433.35,0.0,828.5433,225.85,0.0,461.9287,0.0005,0.0006,0.0001
min_val,2758.9,2258.5,3084.1024,1327.5,1678.5,814.5362,0.0008,0.0009,0.0001
replace,241820.6,242492.0,20285.557,53207.4,53497.5,2344.1982,0.0115,0.0111,0.0022
save_csv,923200.3,916441.0,25975.7072,184933.0,182952.5,5019.0572,0.09,0.0882,0.0038
save_json,1205896.15,1192288.5,111045.3921,317482.7,312071.5,24457.7576,0.1745,0.1703,0.0181
sort,109350.2,108520.0,8090.3535,24151.5,23651.0,2275.0228,0.007,0.0065,0.0018
sum,2197.25,0.0,3875.5392,1495.3,1739.5,1888.2632,0.0012,0.0009,0.0016
unique,26501.3,26245.0,3056.4361,6524.55,6165.0,1896.838,0.0047,0.0043,0.0016
