tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,7586.65,7019.0,4211.4443,2362.1,1892.0,1722.3749,0.0018,0.0014,0.0016
count,2209.5,1221.0,3217.5973,842.3,92.0,1878.3931,0.0011,0.0008,0.0014
drop,1379.4,0.0,3335.4327,613.35,0.0,1747.7147,0.001,0.0007,0.0014
dropna,51153.5,48584.0,11864.0959,5725.25,5035.5,3046.2945,0.004,0.0036,0.0024
fillna,24075.45,23437.5,9878.6021,4836.95,4394.5,2377.3687,0.0033,0.0029,0.0019
groupby,36092.9,35491.5,12889.7984,6283.55,5981.5,3453.2686,0.0045,0.004,0.0024
isna,16797.0,14343.0,12840.3864,4467.9,3387.5,4326.1583,0.0032,0.0024,0.0036
load_csv,185030.75,156523.5,130879.0718,18359.35,12757.0,25901.1152,0.0102,0.0058,0.0196
load_json,774619.55,759428.5,74876.9868,268746.05,263732.0,13664.5638,0.1279,0.1245,0.0118
max_val,2017.1,0.0,4221.943,756.85,0.0,1872.3229,0.001,0.0008,0.0014
mean,5542.0,6592.0,3562.3005,2331.55,2014.5,1807.2682,0.0015,0.0011,0.0017
merge,37756821.65,36692685.5,3499194.0262,5485984.45,5494096.0,154908.4837,1.4577,1.4228,0.1006
min_val,1190.15,0.0,1926.5065,329.55,0.0,574.7456,0.0007,0.0008,0.0001
replace,30566.25,27008.0,20222.0293,5783.15,4394.0,5737.6143,0.004,0.0029,0.0049
save_csv,219936.5,216704.5,20010.8432,25439.3,24628.0,5018.6834,0.0179,0.017,0.0039
save_json,214754.65,213195.5,7946.7031,45507.85,44891.5,2711.3485,0.0308,0.0302,0.0023
sort,61984.1,59356.5,10177.4082,12045.35,11352.5,2541.1586,0.004,0.0036,0.0019
sum,2014.25,1190.0,3803.8451,659.1,0.0,1846.9478,0.0011,0.0008,0.0014
unique,6536.9,5859.0,3797.0338,2133.45,1709.0,1928.3113,0.0019,0.0017,0.0015
