tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,27595.8333,26489.0,4627.303,10902.9667,12939.5,3682.6125,0.0087,0.01,0.003
count,21250.3667,16632.0,16618.7086,9983.2333,9247.5,8245.018,0.0087,0.0076,0.0071
drop,10371.8333,11902.0,4774.1555,6441.3,8179.0,3576.7189,0.0068,0.0074,0.0022
dropna,297081.7,294768.5,17841.2933,38627.0667,38055.5,3996.6099,0.0264,0.0261,0.0035
fillna,70133.3,67779.0,16525.7694,24190.4,22033.5,8595.5598,0.0183,0.0162,0.0075
groupby,217685.5,216400.0,13018.728,42677.8,42480.0,4016.5417,0.0256,0.0257,0.0034
isna,114493.6,115020.5,19198.0718,31144.1,31280.5,6128.625,0.025,0.0249,0.005
load_csv,19948363.9667,19472636.0,988731.89,1334277.9333,1327694.5,17861.885,0.576,0.5453,0.0656
load_json,342915640.3,339502060.5,29725037.344,92021726.9333,91269542.0,5348003.8136,49.5172,48.696,4.1494
max,836545.6,837369.5,11615.5033,223831.6,224547.5,4038.6576,0.0465,0.0474,0.0038
mean,939973.5333,936368.5,13433.1733,228641.2,227325.5,7144.5716,0.0526,0.0509,0.0063
merge,2343.6667,946.0,3212.1649,1865.6667,366.0,3106.3591,0.002,0.0006,0.0028
min_vals,833072.8,832304.0,10452.1966,220967.0,220672.5,4366.1751,0.0444,0.0446,0.0034
replace,570817.6333,569274.0,15501.7169,70839.2333,70800.5,5639.2631,0.038,0.0373,0.0036
save_csv,38257370.7667,38301354.5,583871.0594,2983701.9667,2916985.0,149165.4286,1.802,1.7414,0.1295
save_json,59681762.4,60345884.0,3111809.4268,13093781.6667,13123685.0,1161675.4512,8.9074,8.8069,0.8814
sort,9621087.5333,9635809.0,66672.5748,2596217.4,2595727.0,9181.1549,0.4886,0.4887,0.0064
sum,29603.9667,29602.0,7440.5637,10280.3667,11840.5,4190.2644,0.0066,0.0083,0.0038
unique,146410.7333,146606.0,4396.7645,47261.3667,47820.5,3134.7164,0.0239,0.0235,0.0018
