tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,6632.4,6653.0,2337.9668,2034.5667,1831.0,1577.0293,0.0016,0.0014,0.0013
count,1454.6667,0.0,2210.0581,512.6667,213.5,647.4941,0.0007,0.0008,0.0001
drop,1019.3333,0.0,2297.6752,441.5,0.0,1544.5935,0.0008,0.0007,0.0012
dropna,48901.2333,47180.0,10065.7458,5324.3,4944.0,2289.4013,0.0039,0.0036,0.0019
fillna,25354.0,26946.5,8587.1196,4707.9,4638.5,1642.4182,0.0031,0.0029,0.0015
groupby,35314.8667,38147.0,10316.4777,6237.8333,6225.0,2447.5453,0.0043,0.004,0.0019
isna,15858.8333,14190.5,10277.8291,3922.4333,3357.0,3078.3656,0.0028,0.0024,0.0025
load_csv,174171.4667,155517.0,99420.3505,16298.3,12176.5,21600.6595,0.0088,0.0058,0.0166
load_json,744285.2333,731199.0,57626.0864,264735.2333,260925.0,11282.2693,0.1251,0.1222,0.0094
max_val,964.3,0.0,1526.077,323.5667,0.0,522.4713,0.0007,0.0008,0.0001
mean,5751.3667,6072.5,2843.2767,1934.8667,2014.0,1526.557,0.0013,0.0011,0.0012
merge,37360211.1333,36687405.5,2758566.2586,5514727.9667,5502915.5,164391.6398,1.4596,1.442,0.0842
min_val,1452.6667,0.0,2732.0812,508.6,0.0,1577.9422,0.0009,0.0008,0.0012
replace,33919.2,34393.5,19813.8702,6304.8667,5279.5,7198.3697,0.004,0.003,0.0061
save_csv,218112.5667,215453.5,13193.3263,25142.3333,24688.5,3025.5423,0.0177,0.0172,0.0023
save_json,214267.4667,210571.0,14715.4944,46506.6333,44922.0,4241.414,0.0317,0.0302,0.0035
sort,61006.3667,59600.5,8574.42,11755.3,11474.5,1965.4326,0.0038,0.0035,0.0014
sum,1173.9,0.0,3397.6446,514.7333,0.0,1570.7167,0.0009,0.0008,0.0012
unique,6524.6,6134.0,2184.0516,1865.6,1648.0,1399.702,0.0018,0.0016,0.0012
