tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,5574.5333,6378.0,2699.4258,1623.5,1709.0,483.7333,0.0011,0.0011,0.0001
count,1155.6333,0.0,1841.7435,274.6667,0.0,536.8651,0.0007,0.0008,0.0001
drop,1438.5,152.5,2532.1092,565.6667,0.0,1569.0996,0.0009,0.0007,0.0012
dropna,52101.4,54443.0,10269.7006,9967.0,10010.0,2170.3737,0.0035,0.0031,0.0019
fillna,30297.6667,26489.5,10369.9779,5234.8,4700.0,2190.6326,0.0028,0.0025,0.0018
groupby,17525.0667,14770.0,9007.4424,3822.9,3235.0,2480.5272,0.0029,0.0025,0.0021
isna,8215.2667,6195.0,9762.2804,2427.2,1770.0,3097.1742,0.0021,0.0016,0.0026
load_csv,885733.6333,861325.5,132242.1862,114656.4,110015.5,23261.6281,0.0439,0.0392,0.0197
load_json,7423735.8667,7385937.0,184721.1665,1870958.7667,1867427.0,25891.7923,1.1198,1.1159,0.0261
max_val,2608.2333,366.0,3709.9454,1275.6,915.5,1630.1233,0.001,0.0009,0.0012
mean,5684.3667,7019.0,3068.8367,1853.5,2044.5,1436.3425,0.0013,0.0011,0.0012
merge,803.6667,0.0,1176.8538,109.8667,0.0,196.5909,0.0005,0.0006,0.0001
min_val,1479.0667,0.0,2363.2875,1066.1,1221.0,931.1414,0.0008,0.0009,0.0001
replace,243529.8,243774.0,13738.8614,53600.7333,53619.0,1420.2254,0.0115,0.0111,0.0017
save_csv,924047.6,922239.0,25497.942,185416.2,183288.0,4795.2748,0.0906,0.0885,0.0038
save_json,1183643.6667,1169705.5,91751.9882,313957.9333,310454.5,20143.4543,0.173,0.1703,0.0149
sort,108794.8333,107208.0,6997.0317,23781.4,23254.5,1777.8728,0.0068,0.0066,0.0014
sum,2907.3,977.0,4891.224,1296.0333,1038.0,1757.1671,0.0011,0.0009,0.0012
unique,26790.1667,26397.5,3334.1646,6416.7667,6165.0,1575.292,0.0045,0.0043,0.0012
