tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,60400.2,59661.5,4490.2621,12160.1667,11352.0,3995.2217,0.0102,0.0097,0.0033
count,506505.1333,504454.5,14648.9448,117738.5,117675.0,2047.5467,0.0705,0.0699,0.0015
drop,6317.2,5340.5,5707.5995,2150.3667,1648.0,3447.8837,0.0018,0.0013,0.003
dropna,5501.3,5401.5,1303.4643,1605.2667,1617.5,361.3292,0.0013,0.0013,0.0001
fillna,2162.6667,1525.5,2293.8021,941.9667,1099.0,710.6567,0.0009,0.0009,0.0001
groupby,911.4333,0.0,1554.0795,518.7333,0.0,679.717,0.0008,0.0008,0.0001
isna,1318.4667,183.0,1874.5826,838.2333,641.0,758.8939,0.0008,0.0009,0.0001
load_csv,54549.0,52856.0,11544.8581,11903.9667,11017.0,2441.5289,0.0078,0.0075,0.0017
load_json,2495499.5333,2489008.0,62569.1476,793774.3667,792264.5,15009.7056,0.3815,0.3788,0.0117
max,170352.7667,167236.0,12672.3936,47460.7,46966.5,2538.5506,0.0244,0.0237,0.002
mean,199942.6333,195892.0,19069.593,54251.9333,53253.0,8581.5126,0.0289,0.0283,0.0037
merge,96691.5667,95825.0,6009.1308,18568.7667,17974.5,4276.6511,0.0156,0.015,0.0036
min,194776.9333,189086.0,20100.9959,52058.8333,51819.0,3944.4851,0.0277,0.0268,0.0033
replace,2996.8667,3143.5,2436.6723,1155.7,1465.0,622.633,0.0009,0.001,0.0001
save_csv,4094398.8333,4109639.5,66008.4077,1137842.9333,1137417.5,16030.0029,0.6244,0.6251,0.0101
save_json,3801778.6,3809499.5,78870.8624,1169040.0667,1166989.0,13865.9801,0.5946,0.5946,0.0132
sort,793.4667,0.0,1291.8126,258.4333,0.0,449.6309,0.0007,0.0007,0.0001
sum,194260.1333,192657.0,5689.0397,53244.8333,52734.5,1906.4743,0.0284,0.0286,0.0015
unique,273876.4,273559.0,9806.452,68184.2,68176.5,3670.4103,0.0401,0.0397,0.0031
