tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,60825.4667,59509.5,6279.4499,11704.5,11292.0,1892.8519,0.0098,0.0096,0.0014
count,371377.6,369017.5,12491.0454,82812.3333,82672.0,1938.4702,0.0512,0.0509,0.0014
drop,6268.3,5860.0,2865.4448,2001.9333,1648.0,1647.2234,0.0016,0.0014,0.0012
dropna,5761.6333,5859.0,1717.5362,1646.0,1648.0,423.19,0.0013,0.0014,0.0001
fillna,38649.4,38696.5,2591.4783,8139.9333,7935.0,1574.3785,0.0064,0.0061,0.0013
groupby,703.9667,0.0,1079.5635,386.5333,0.0,561.5009,0.0008,0.0008,0.0
isna,2889.0667,2747.0,2548.3656,1279.7,1587.0,606.8722,0.0009,0.0009,0.0001
load_csv,7820.6667,0.0,27053.1579,1529.9,0.0,5867.2929,0.0012,0.0005,0.0042
load_json,1603033.2333,1596614.0,50567.2506,506452.2,502989.5,11531.041,0.2398,0.2383,0.0078
max,144593.8667,146422.5,13667.7288,36362.6,36987.0,3296.3238,0.0209,0.021,0.0019
mean,140431.3333,140960.5,5130.4067,34617.0,34820.5,694.7263,0.02,0.02,0.0004
merge,95155.4667,93811.0,5363.7497,17797.7,17120.5,3070.7703,0.0149,0.0144,0.0026
min,130291.4,127838.0,9819.3555,32503.1667,32379.0,1706.9712,0.0187,0.0182,0.0015
replace,35784.7333,35431.0,2893.8759,7460.4667,7629.0,567.3806,0.0059,0.0059,0.0001
save_csv,2792636.0,2775444.5,58288.0736,760549.0333,757413.5,11745.4599,0.4223,0.4223,0.0082
save_json,2595629.3333,2597039.5,46158.7945,786861.2,789945.5,14815.2545,0.3988,0.4013,0.0122
sort,992.8,0.0,1727.5165,242.0667,0.0,422.9418,0.0007,0.0007,0.0001
sum,152491.9,151794.0,5736.4779,38197.7333,38391.0,1186.0637,0.0222,0.0223,0.0008
unique,240300.7667,238982.5,9039.7113,55680.2333,55480.5,3286.4902,0.0357,0.0356,0.0023
