tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,7110.5667,6622.5,3471.8366,2095.6,1861.5,1840.5146,0.0017,0.0014,0.0014
count,602.2667,0.0,1288.2374,201.4333,0.0,414.0016,0.0008,0.0008,0.0001
drop,1601.0667,0.0,3030.2023,632.7,0.0,1561.7497,0.0008,0.0007,0.0012
dropna,48404.8667,47912.0,8125.1374,5466.7667,5035.5,2165.0255,0.0039,0.0036,0.0018
fillna,28539.9333,30701.0,10444.4945,4805.4333,4760.5,1887.0686,0.0032,0.0029,0.0015
groupby,36419.5,35614.0,11759.7989,6449.3667,6317.5,2944.2282,0.0044,0.004,0.0025
isna,16174.3,13824.5,10450.09,4034.4,3357.0,3775.6385,0.003,0.0025,0.0032
load_csv,174366.9,157043.0,94551.6897,16225.2,12329.0,20477.131,0.0086,0.0058,0.0157
load_json,757662.1333,748869.5,64358.5098,268706.5333,263213.5,12842.6781,0.1274,0.1244,0.0108
max_val,1857.5333,0.0,3540.0401,697.7333,0.0,1569.9787,0.0009,0.0007,0.0012
mean,4984.5667,4272.5,3715.8568,1808.6667,1831.0,1966.6371,0.0013,0.0011,0.0015
merge,37437719.4333,36866208.0,2794164.9642,5505647.9667,5516129.5,153789.7464,1.4563,1.4502,0.0903
min_val,893.1667,0.0,1329.4722,252.3,0.0,469.7049,0.0007,0.0008,0.0001
replace,30484.9333,31860.0,18169.6214,5550.1667,5249.0,4071.1495,0.0035,0.003,0.0032
save_csv,218389.4,216796.5,15603.4704,25437.4667,24749.5,4769.5881,0.0181,0.0171,0.0038
save_json,209317.5333,209320.0,4601.1231,45157.8,44952.5,2141.4399,0.0305,0.0302,0.0016
sort,60430.7333,58563.5,8112.9489,11783.9667,11505.0,2032.6388,0.0038,0.0035,0.0014
sum,1405.7667,0.0,2441.4497,620.5,0.0,1570.4244,0.0009,0.0008,0.0012
unique,6632.3667,6408.5,2121.5282,2189.1667,1739.5,1589.8206,0.0019,0.0017,0.0012
