tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,27557.2333,25573.5,4463.2527,10642.5667,11718.5,3375.4478,0.0081,0.0094,0.003
count,21722.3,16448.5,17416.2772,9975.1667,9582.5,7571.7946,0.0088,0.0081,0.0062
drop,9364.7,9277.0,3866.826,6351.7667,7690.0,3313.592,0.0061,0.0071,0.0031
dropna,301571.9333,291899.5,20558.9977,39200.8,38116.5,5609.4748,0.0271,0.0263,0.0046
fillna,68027.6,66009.5,11084.6018,21580.0333,21911.5,2443.7645,0.0158,0.0158,0.0021
groupby,227210.9,224151.0,12311.2485,45086.3333,44738.5,4032.9595,0.0268,0.0264,0.0033
isna,112454.9333,108672.5,17859.7397,29996.6,29907.0,4839.1996,0.0249,0.0243,0.0036
load_csv,20094768.6333,19511181.0,1344782.5669,1344446.3333,1325558.0,85864.7485,0.5764,0.5447,0.0679
load_json,343614763.7,346991971.0,26303917.526,90995421.3333,91048076.5,4212983.9955,48.613,48.1729,3.2136
max,837223.0667,834531.5,9696.5187,222124.5333,223876.5,4132.8936,0.0446,0.0472,0.0035
mean,944699.6,941129.0,11109.4425,227689.0,227782.5,3688.5417,0.0516,0.0512,0.003
merge,2335.6333,458.0,3427.5052,1601.1667,0.0,2962.4176,0.0019,0.0006,0.0028
min_vals,838384.9333,841153.5,11388.15,221605.8667,223571.0,4212.1446,0.045,0.0472,0.0033
replace,575574.3333,569609.0,20222.4684,70224.7667,68756.0,5920.787,0.0383,0.0379,0.0039
save_csv,38448304.4333,38511376.0,599435.7925,2986556.4,2920616.5,140676.5882,1.8033,1.7328,0.1232
save_json,61385135.5333,61362056.0,2499928.2183,13329002.4,13218045.0,807193.513,9.015,8.905,0.7036
sort,9656569.2,9659582.5,63542.7191,2593786.2,2592675.5,5843.2124,0.4869,0.486,0.0052
sum,33894.7333,31799.5,8786.092,11659.6667,12512.0,5195.4963,0.0075,0.0087,0.0044
unique,146502.2667,145477.0,4369.9023,47080.3333,48278.5,3199.0398,0.0235,0.0236,0.0017
