tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,3121.0,2106.0,3811.6609,1167.8,1037.0,1622.2713,0.0011,0.0009,0.0012
count,909.3667,0.0,1418.8748,388.6,0.0,592.9123,0.0007,0.0008,0.0001
drop,1051.8333,0.0,1758.4768,528.9333,0.0,1597.8986,0.0008,0.0007,0.0013
dropna,15464.3667,7569.0,11195.4786,3306.0667,3082.0,2348.7552,0.0022,0.0019,0.0018
fillna,17024.6667,12573.5,11918.209,3411.8667,3235.0,2824.6039,0.0023,0.002,0.0024
groupby,10264.1333,7538.0,8005.5757,2752.6333,1922.5,2453.7949,0.0021,0.0018,0.0019
isna,8685.3,6378.5,8817.7392,2386.5,1800.5,2913.8255,0.0018,0.0014,0.0023
load_csv,27372.2,11963.0,79878.446,5672.2,2167.0,17893.7174,0.0041,0.0016,0.0138
load_json,68401.9333,66223.0,16081.0761,14855.9333,14099.0,3409.7037,0.012,0.0115,0.0026
max,3025.3333,2044.5,2963.6305,1247.1,1648.0,764.9126,0.0009,0.0009,0.0001
mean,3476.9333,2899.5,4125.5196,1259.3,1007.0,1877.3138,0.0011,0.001,0.0013
merge,789.4,0.0,1357.8128,191.2667,0.0,387.963,0.0005,0.0006,0.0001
min_vals,4091.4,4394.5,4227.825,1668.3333,1678.5,1447.4198,0.0011,0.001,0.0012
replaces,6347.5333,6012.0,1986.5798,1961.3,1800.5,453.3385,0.0015,0.0015,0.0001
save_csv,31520.5333,31708.0,5390.7908,11275.2333,11199.5,851.9211,0.0089,0.0089,0.0002
save_json,25341.7667,24444.5,5941.1736,5269.3667,5310.0,1644.5023,0.0042,0.004,0.0012
sort,6838.1,7630.0,4147.9969,1837.2,1831.0,1801.3123,0.0013,0.0012,0.0013
sum,1531.9667,0.0,2018.4384,484.2333,0.0,601.8825,0.0006,0.0007,0.0001
unique,1641.8333,0.0,3416.3497,929.7333,0.0,1859.2699,0.001,0.0008,0.0014
