tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,6536.9333,5921.0,2921.7811,1731.3667,1556.5,753.2367,0.0015,0.0015,0.0003
count,97562.4667,53924.5,147238.809,29343.5667,17059.0,41974.1253,0.0213,0.0141,0.0243
drop,4121.8,5279.5,2307.3913,1188.1,1465.0,600.2284,0.0011,0.0011,0.0001
dropna,26430.0667,25604.0,3564.276,5655.8333,5401.5,1821.8754,0.0045,0.0043,0.0014
fillna,40801.8667,41748.0,2661.4451,7491.0,7538.0,385.7168,0.0062,0.0062,0.0001
groupby,99702.7667,80962.5,52154.6816,25581.7667,20904.5,13455.2108,0.0194,0.0165,0.0079
isna,373967.5333,387114.5,70271.9303,101450.4333,105163.0,18997.7721,0.0598,0.062,0.011
load_csv,5651039.4667,5498704.0,859698.0551,1257217.3333,1252255.0,27990.1155,0.8559,0.8551,0.0092
load_json,69188368.6333,67446360.5,9973630.0447,11808592.0333,11803253.5,212419.1354,9.735,9.7371,0.0813
max,34971.0,35583.5,4467.8597,6402.6,6775.0,592.2717,0.0049,0.005,0.0002
mean,105230.5,53435.5,120111.2516,23852.3333,9278.0,32472.9722,0.0158,0.0074,0.0188
merge,446943.0,13458.5,2285021.1291,124135.0667,2838.0,638799.3271,0.0719,0.0023,0.3653
min,67771.1333,37323.0,99326.6662,15250.5333,6683.5,26328.5667,0.0104,0.0051,0.0155
replace,4479.9333,5646.5,2291.8339,1340.6667,1526.0,616.9134,0.001,0.0011,0.0002
save_csv,12273735.6667,12012023.5,1688355.8497,2237083.3333,2224543.0,42370.5073,1.7157,1.7125,0.0126
save_json,6342112.2333,6326766.0,92169.6939,1617769.3667,1612911.0,14932.1479,0.9431,0.9409,0.0093
sort,19527.2,18982.0,5293.3392,4768.8667,4578.0,1831.2158,0.0034,0.003,0.0014
sum,36812.2,37872.0,5730.1773,6626.2667,6775.0,1059.0483,0.0053,0.0052,0.0008
unique,371745.9333,348723.5,79734.942,56571.2333,50262.0,22438.6261,0.0278,0.0242,0.0125
