tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,5326.3,5554.0,3000.176,1733.3333,1586.5,1838.1014,0.0015,0.0013,0.0015
count,37298.5667,37384.0,4074.5156,14780.5333,14770.5,680.2615,0.0124,0.0124,0.0002
drop,4158.6,4913.5,2153.4511,1194.2,1403.5,451.2777,0.0012,0.0012,0.0001
dropna,29909.2333,29815.5,2908.3167,6138.1,5950.5,1556.5729,0.0051,0.0049,0.0012
fillna,59537.6667,58655.0,3280.0053,10284.3667,10101.5,685.0975,0.0089,0.0088,0.0003
groupby,58422.6333,56640.0,6521.601,18025.6667,17822.0,1346.8817,0.0148,0.0146,0.0009
isna,6894.9,6164.5,2304.0158,1731.4,1587.0,530.6974,0.0015,0.0015,0.0003
load_csv,88525.1667,86516.5,11092.023,17285.1333,17273.0,2100.4842,0.0116,0.0114,0.0014
load_json,173278.4,171660.5,11456.647,34899.6667,34973.0,1465.9266,0.0234,0.0233,0.0009
max,19671.6333,20538.5,2975.9514,4451.5,4333.5,1436.0731,0.0034,0.0032,0.0011
mean,30737.2333,30029.0,4228.0276,6127.9333,5707.0,1564.2076,0.0049,0.0046,0.0012
merge,14569.0,13885.5,2727.4357,3149.6,2807.5,1499.9282,0.0029,0.0028,0.0012
min,19590.2333,20264.0,4129.6853,4252.0667,4180.5,1733.7864,0.0034,0.0031,0.0013
replace,4779.0,5462.5,2543.6174,1222.7333,1465.0,487.1019,0.0011,0.0011,0.0001
save_csv,232693.8667,231139.0,8955.6461,47857.4333,47821.0,1466.8371,0.0404,0.0401,0.0013
save_json,61447.9333,61736.5,3339.6654,12514.2333,12634.0,662.2306,0.0093,0.0092,0.0003
sort,13134.7,12603.5,8477.9033,3263.2333,2990.0,3032.8634,0.0026,0.0022,0.0024
sum,20715.2333,20141.5,3570.8137,4445.4,4303.5,1678.1282,0.0036,0.0034,0.0013
unique,23856.5667,23589.5,3988.6695,4730.3,4395.0,1558.2627,0.0038,0.0036,0.0012
