tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,39149.9333,40069.5,7829.3104,13372.7,14434.0,4469.5486,0.0114,0.0122,0.0035
count,96895.1,98633.0,17299.0925,23459.8667,22308.5,4957.5073,0.0199,0.0184,0.0046
drop,17856.7333,17181.5,4675.8508,4801.4333,3906.0,2886.4601,0.004,0.0028,0.0025
dropna,392198.7667,386809.0,28690.3527,74259.3,71777.0,9786.1831,0.0651,0.0626,0.0085
fillna,886399.1,882688.0,24360.9949,141041.6667,138793.0,8871.736,0.1247,0.1215,0.0078
groupby,376211.6667,351684.0,58434.2853,76985.5333,71136.0,23267.901,0.0514,0.0452,0.0203
isna,32828.6667,16449.0,29725.3848,10319.0333,7049.5,9366.297,0.0089,0.0061,0.0079
load_csv,41832331.0,41897078.5,1042078.7763,8872834.9333,8877663.0,137735.5738,5.5962,5.6129,0.1161
load_json,508421102.4667,506051714.0,17453315.8867,121665702.0667,121874779.0,3799293.4827,75.1513,75.348,2.1908
max,59411.3667,59386.5,7804.5159,13749.1,11383.0,4315.418,0.009,0.0063,0.0035
mean,100123.9,98907.5,7758.9895,21675.4667,21728.0,2908.1454,0.0156,0.0155,0.0025
merge,264049.5,262389.5,12924.8313,49135.3,48065.5,3114.4684,0.043,0.0416,0.0027
min,128796.0667,127898.5,5969.9618,22114.9,21789.0,1173.3079,0.015,0.0149,0.0008
replace,8695.4333,6072.5,6134.8172,4136.2333,1587.0,4078.7228,0.0036,0.0012,0.0036
save_csv,195169401.9,195874956.0,3230848.8173,30859283.8333,30687208.0,594136.3386,26.738,26.577,0.5237
save_json,196892501.4,196731460.5,2868342.0156,42634874.1,42586621.5,399960.4269,28.6414,28.591,0.2987
sort,271929.2333,241149.0,69298.1348,86051.2333,79010.0,19933.3736,0.0499,0.0446,0.0152
sum,79837.8333,77972.0,11905.424,15252.6667,16449.5,2761.4228,0.011,0.0115,0.0023
unique,235871.9667,234466.0,9918.8276,40795.6667,39489.5,2739.9037,0.0187,0.018,0.0019
