tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,124249.0333,123962.0,3991.5192,25927.7,26001.0,822.1241,0.0178,0.0178,0.0004
count,156442.9333,154876.5,4436.0767,26367.1,26001.0,800.0918,0.0223,0.0222,0.0002
drop,26102.6667,25757.0,5009.0217,6713.8,6409.0,1586.9683,0.0046,0.0043,0.0013
dropna,193023.2,191772.0,7190.4286,34855.1667,34485.0,1786.977,0.0276,0.0274,0.0015
fillna,163073.3,162994.0,2335.7747,28432.1,28534.0,408.274,0.0233,0.0233,0.0002
groupby,3686.5,4852.0,2622.7927,1059.9667,1404.0,694.6928,0.001,0.0011,0.0002
isna,18597.3667,19775.5,3251.5832,3918.5,4028.0,473.4409,0.0032,0.0033,0.0002
load_csv,376390.7333,375915.0,10494.773,77081.1333,76751.5,1521.1796,0.0489,0.0488,0.0008
load_json,4467328.7,4444446.5,82422.2987,1006235.1,1004818.5,8918.8595,0.6302,0.6284,0.0072
max,3643.7667,4425.5,2816.619,1074.2333,1526.0,705.2028,0.0009,0.001,0.0002
mean,3092.4667,2716.0,2554.6692,1131.2,1342.5,702.4469,0.001,0.0011,0.0002
merge,695534.4333,692899.5,14829.4845,125679.3,125854.0,2973.6271,0.093,0.093,0.0024
min,3485.0667,3692.5,2655.4643,1013.2333,1220.5,644.8665,0.0009,0.0011,0.0002
replace,14219.1333,13611.0,2536.7419,2878.8,2868.5,463.1791,0.0025,0.0026,0.0002
save_csv,2480956.7333,2486138.5,34421.1969,442782.4333,442321.0,4606.331,0.3394,0.3391,0.0043
save_json,1027292.2333,1035428.0,31627.9421,224295.6333,224547.5,4161.3625,0.1439,0.1475,0.0073
sort,47273.5333,46905.5,2301.9976,11564.3333,11352.5,650.7515,0.0076,0.0076,0.0001
sum,3304.0667,3113.5,2745.2921,1365.1667,1526.0,601.7222,0.0011,0.0013,0.0002
unique,15789.7,14526.5,3627.6595,3727.1667,3723.0,1458.1463,0.0028,0.0027,0.0011
