tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,197039.3,195464.5,11708.5515,72025.4667,71533.0,1825.5238,0.029,0.0286,0.0015
count,257341.8,255797.0,4625.4,55761.6333,55664.0,846.1513,0.0403,0.0403,0.0005
drop,112145.7,112549.0,5409.0357,29583.6333,29388.0,1934.9252,0.0184,0.0183,0.0014
dropna,324130.5333,322905.5,8099.074,79795.2,79773.0,1888.8165,0.0504,0.0502,0.0014
fillna,267951.8333,267913.0,5836.334,64642.1667,64544.5,1240.4176,0.0419,0.042,0.0006
groupby,3375.2333,2930.0,2951.7887,1003.0333,1465.0,715.8945,0.001,0.0011,0.0002
isna,91670.7,90912.0,3237.0533,26924.6667,27069.5,1289.3476,0.0166,0.0166,0.0004
load_csv,4052477.8333,4040548.0,62843.5415,964820.8333,964841.0,6810.5849,0.6179,0.619,0.0058
load_json,166723244.6667,166651276.0,2944330.904,26905802.7333,26960929.0,417140.675,23.2504,23.3073,0.3702
max,3076.2,3235.0,2468.6589,913.4667,1067.5,744.0532,0.001,0.0011,0.0002
mean,4343.6,5035.5,2217.7726,1353.0,1587.0,588.9862,0.001,0.0009,0.0002
merge,1905415.0667,1914149.5,33404.7122,508014.7,506011.0,8254.5986,0.2875,0.2871,0.0068
min,3487.0667,3570.5,2679.4928,1047.8667,1281.5,684.2705,0.001,0.001,0.0002
replace,78566.3,78826.5,2770.0401,26554.2,26458.5,913.0975,0.0143,0.0143,0.0003
save_csv,30725137.0,30676893.0,478204.989,4869282.8667,4877429.5,25428.8021,4.1857,4.1926,0.0221
save_json,3299556.1333,3303244.5,52014.4586,735361.8333,734495.0,3112.8661,0.4644,0.4644,0.0035
sort,112135.5333,111785.5,4552.5096,34920.1667,34881.5,1025.0389,0.0182,0.0181,0.0005
sum,4679.2667,4974.0,1907.3598,1354.9667,1587.0,558.072,0.0012,0.001,0.0002
unique,57836.7333,58105.5,3148.2766,9922.2,9918.0,559.4316,0.0082,0.0083,0.0002
