tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,7428.0,6164.5,5354.988785131944,2496.1,1556.0,3476.3224965471773,0.0021557807922362804,0.00137984752655025,0.0028279224314048876
count,63873.1,49713.0,46326.34090989704,19158.9,13916.0,15341.543095283618,0.014264702796935999,0.01183307170867915,0.006667044113683476
drop,2563.5,2411.0,2607.345190887552,799.5,823.5,669.4180308297648,0.0008605718612670401,0.0009404420852660501,0.00017071200366259722
dropna,29406.6,23620.5,17826.864404288513,6805.5,4974.0,6255.055115664449,0.005508351325988719,0.00390338897705075,0.00522154947443779
fillna,41735.8,39764.5,6262.0268071394685,7519.5,7446.0,1265.4759535008513,0.0061849117279052295,0.00593066215515135,0.0008761754089067568
groupby,86327.8,82610.5,22883.577798160073,21215.8,17974.5,8446.906781643667,0.01594247817993161,0.01417469978332515,0.003991060816611991
isna,4656.9,4425.0,1879.9095988903296,1159.7,1526.0,527.4732326015333,0.0010652303695678198,0.0011239051818847001,0.0001620891963182503
load_csv,5121709.3,5115892.5,225660.35346267628,1102182.4,1099545.5,27115.36185018865,0.7182716369628906,0.718787670135498,0.019931396446773567
load_json,65967683.8,65943037.5,1154518.2656466442,10956099.9,10940035.5,76846.66832140462,8.93013687133789,8.906294703483582,0.07463252880852349
max,54644.7,40252.5,49914.40911322323,11657.8,6836.0,15833.194980448163,0.007409930229186951,0.005308628082275351,0.006929731407325774
mean,85925.1,56091.0,62824.59647206481,19165.2,9338.5,20556.65059077259,0.01174194812774653,0.00753319263458245,0.00909122477568018
merge,20983.9,12726.0,27274.46485654872,5957.2,2685.5,8784.465768869753,0.00399587154388423,0.00216603279113765,0.004454134877294087
min,39471.4,39795.0,3288.2757453987615,7476.9,6836.0,2454.985786335862,0.0058878898620605,0.0052381753921508,0.002081373045776132
replace,3631.5,4974.5,3070.61572725153,915.5,1282.0,726.7498805565012,0.0010127067565917501,0.0011028051376342,0.0001695366856915578
save_csv,9643987.7,9667578.0,147366.86052769402,1794093.4,1798824.0,17340.6468814363,1.3210195779800415,1.326744556427002,0.013291156691127695
save_json,6535517.8,6548567.5,128342.869932069,1593123.1,1596736.0,13796.405582211954,0.9009049415588379,0.9049619436264038,0.01209602042702658
sort,17248.4,13824.5,10188.003404876628,4589.8,3601.0,3186.6092323973453,0.0032697439193725003,0.0025030374526977,0.00258524889644796
sum,36352.4,37902.5,3617.238547719947,6512.5,6805.5,535.1837171580531,0.0052572250366210395,0.00528049468994135,0.0001800153847761092
unique,250774.2,236754.5,43856.813203879734,43255.7,41412.5,6547.711356734589,0.02039408683776851,0.01924180984497065,0.003821342599134585
