tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,10839.9,8270.0,7129.63919065256,2960.3,1770.5,3581.9428635557233,0.0026088714599608797,0.0018333196640014,0.0025908856104434846
count,45599.2,43640.0,5509.140743648989,7745.3,7019.0,1582.0888477649485,0.00523824691772455,0.004970073699951101,0.000601749242272144
drop,6133.9,6042.0,1907.9841281659901,1318.4,1495.0,440.3148368560337,0.00118610858917232,0.001219630241394,0.00011642730276658611
dropna,55841.1,51208.5,14410.487311137138,11120.6,9612.5,5497.821410946945,0.009179496765136689,0.00784575939178465,0.004158426681650331
fillna,102288.7,100067.0,5928.5118621792435,15698.2,15533.5,835.1800604260939,0.01352136135101313,0.01341772079467765,0.0003484206920269375
groupby,142126.1,123962.5,49546.222025386436,38134.9,36713.0,4132.1682618746845,0.01876049041748043,0.018101692199706948,0.0017295249419098386
isna,5114.9,6043.0,2337.87431702866,1367.0,1526.0,486.8015794733803,0.00119335651397701,0.0012346506118774,0.00010674344423560358
load_csv,525120.7,516478.0,27625.456678175982,96917.6,95977.5,4296.1857553467635,0.06190593242645259,0.060338377952575656,0.0048909050549441465
load_json,1989100.3,1966639.5,85971.8999079867,566106.1,561156.0,18091.032944220984,0.2747613430023193,0.27172052860260004,0.012184204782851541
max,37512.0,38391.0,3380.8369772390192,6365.9,6408.0,375.22214161154653,0.0051126956939696695,0.00516891479492185,0.00014035878124461757
mean,46276.7,46997.0,2460.9569976829025,8117.6,7934.0,459.41295874917034,0.006347990036010701,0.0063371658325195,0.00014748536388849262
merge,26489.0,25390.5,4663.460374728906,5810.6,5188.0,2347.462279900479,0.0047467470169066895,0.0039678812026977,0.002133686253989424
min,39544.6,39917.0,5174.786419639839,7586.8,6653.0,2932.475169924244,0.0058864831924438105,0.00510931015014645,0.0021702366866958736
replace,4956.2,4730.5,3580.899198059988,1300.0,1434.5,891.1292461440896,0.00125687122344965,0.0012333393096923,0.0003741488893439157
save_csv,1179702.7,1187527.5,36836.636609193556,301915.9,301147.0,21272.590389460747,0.16793756484985348,0.16880536079406736,0.007302733458912577
save_json,1010312.5,1007077.5,22151.1985642613,259233.9,260283.5,9005.365887439939,0.1370409727096557,0.13827800750732416,0.0034993534312959145
sort,14843.8,14221.0,3899.0158815327295,3991.8,3265.5,2778.0902233168904,0.0029908180236816,0.0022675991058349002,0.0023820606594006297
sum,35192.7,35706.0,3432.9064799379553,6371.9,6591.0,424.8313260054579,0.0049634218215942,0.00494635105133055,0.00010828902281531129
unique,105187.8,103820.5,7848.609767907237,26086.4,25085.5,3438.691618107742,0.010178661346435509,0.009449601173400851,0.0023382354521742344
