tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,39786.6667,40069.5,3281.6767,8245.8333,7904.0,2102.6255,0.0064,0.0062,0.0016
count,5282652.5,5173296.0,592899.9678,1099779.5,1094723.5,27121.595,0.6342,0.634,0.0084
drop,5808.5667,5371.5,4191.4246,1782.3333,1648.0,1590.9866,0.0015,0.0013,0.0013
dropna,4246.0,5005.0,1949.2251,1385.5,1556.0,593.545,0.0012,0.0012,0.0001
fillna,1094.5667,0.0,1765.1361,848.4667,885.5,718.7131,0.0008,0.0009,0.0001
groupby,1226.8,0.0,1855.4274,453.7,0.0,612.846,0.0007,0.0008,0.0001
isna,3094.4,3997.5,2724.1055,1202.4,1648.0,684.0118,0.0009,0.001,0.0001
load_csv,7503.3333,0.0,25740.2055,1546.2,0.0,5822.7585,0.0012,0.0004,0.0043
load_json,63302867.2667,63305410.5,620971.8363,11009237.0,11001162.0,70323.2054,8.8945,8.8952,0.0619
max,2506046.1667,2506799.0,35805.7074,403779.0,403899.5,6890.6723,0.2244,0.2241,0.0037
mean,2568387.4333,2533074.0,181891.8924,414974.8333,413268.0,15210.7371,0.2289,0.2287,0.0027
merge,55796.1,54229.5,6937.1282,11169.4,10315.0,4131.7926,0.0092,0.0086,0.0034
min,2553655.6333,2520532.0,192189.3817,408566.4667,407378.5,9119.3866,0.2267,0.2261,0.0049
replace,3088.5667,3387.5,2358.4196,1000.8667,1037.5,650.3615,0.0009,0.0009,0.0001
save_csv,75078549.2667,74973624.0,852900.6505,13159786.8667,13157223.5,82384.5124,10.5215,10.5251,0.0737
save_json,70334152.1333,70222232.5,797428.7398,12766530.2,12766447.0,86188.549,9.9187,9.9206,0.0741
sort,874.7667,0.0,1682.0419,288.8667,0.0,499.7088,0.0007,0.0007,0.0001
sum,2567193.2,2531640.5,194647.5985,415162.1667,414549.5,8290.0282,0.229,0.2294,0.0032
unique,2735309.9333,2738579.0,38289.5916,453223.6,453032.0,9768.4306,0.2606,0.2592,0.0068
