tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,61702.3333,60638.5,3661.6116,11710.7333,11352.5,1700.0511,0.0097,0.0095,0.0013
count,375053.9,375731.5,11526.5032,81831.6,81390.5,1619.7705,0.0513,0.0509,0.0014
drop,5804.3,5646.0,3161.9912,1955.1333,1831.0,1584.6993,0.0015,0.0013,0.0013
dropna,4968.2667,5127.0,1944.3942,1485.2333,1587.0,588.9699,0.0012,0.0011,0.0002
fillna,37652.5333,37780.0,4051.5768,7838.9667,7812.5,1694.3183,0.0062,0.0059,0.0013
groupby,683.6667,0.0,1285.3821,292.9667,0.0,488.691,0.0006,0.0007,0.0002
isna,1615.4,152.5,2199.2487,726.2,549.0,715.778,0.0008,0.0007,0.0002
load_csv,8258.0667,0.0,30008.6585,1668.2667,0.0,5970.5963,0.0012,0.0004,0.0043
load_json,1619494.4667,1605708.5,61348.011,505516.1667,503325.0,12049.3315,0.2396,0.237,0.0078
max,150249.8667,150054.5,17011.7167,37038.1667,37903.0,3314.4821,0.0214,0.0215,0.0024
mean,144278.5333,143981.0,4946.958,35204.9,35217.0,765.6492,0.0201,0.02,0.0005
merge,96490.1667,95275.0,7066.357,17761.2,17151.0,3326.651,0.0148,0.0143,0.0027
min,132382.9667,133392.0,7481.022,32751.4,32592.5,1688.9025,0.0186,0.0183,0.001
replace,35192.7333,34058.0,2722.2647,7344.6,6988.5,595.7499,0.0058,0.0058,0.0001
save_csv,2872860.5667,2870445.5,39492.2861,771659.5,771757.5,9065.4077,0.4308,0.4308,0.0055
save_json,2664739.3,2657952.0,59535.1131,793892.3333,795865.5,12857.611,0.4024,0.4023,0.0089
sort,1706.9667,0.0,2089.7242,321.5,0.0,551.796,0.0006,0.0007,0.0002
sum,157144.8,156341.0,6581.8202,39123.5333,39154.0,922.5883,0.0224,0.0223,0.0007
unique,249067.5,250548.5,10081.5281,56491.9,56091.5,3015.647,0.0359,0.0357,0.0025
