tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,61264.8667,60607.0,3916.0776,11975.1,11413.0,2394.6312,0.0099,0.0096,0.002
count,506671.9,504271.5,14688.1771,117854.4667,117827.5,2239.076,0.0713,0.0715,0.0015
drop,5517.5667,5310.0,3205.5745,1949.0667,1678.5,1630.7602,0.0015,0.0013,0.0013
dropna,5118.7333,5585.5,1739.8937,1507.6,1648.0,355.873,0.0012,0.0013,0.0002
fillna,1165.8,0.0,1946.1816,756.8333,610.0,756.2129,0.0008,0.0009,0.0002
groupby,793.4,0.0,1316.6287,394.6667,0.0,598.8567,0.0007,0.0008,0.0001
isna,1841.2,1343.0,2005.5575,779.2,763.0,670.5148,0.0008,0.0008,0.0002
load_csv,58339.2667,54779.0,15280.2602,12168.2667,11230.0,2640.7776,0.0078,0.0074,0.0018
load_json,2546018.0667,2524225.0,81789.1726,800766.8667,800809.5,16931.7073,0.386,0.3831,0.0121
max,175947.6333,172179.5,11551.0672,48164.7333,47576.5,2228.5554,0.0247,0.0238,0.0021
mean,205543.4667,201537.5,20278.2982,54931.5667,53375.5,8800.1947,0.029,0.0283,0.0038
merge,97483.1333,95855.5,7539.0659,18243.3,17242.5,3929.4477,0.0154,0.0148,0.0032
min,197478.6667,193786.0,14146.3486,53098.3333,52551.0,3037.5196,0.0279,0.0269,0.0023
replace,2264.4333,1160.0,2506.3,801.7,580.0,731.671,0.0008,0.0009,0.0001
save_csv,4213341.6,4203267.0,62105.561,1154867.6667,1156399.5,16376.1521,0.6391,0.6392,0.0081
save_json,3982493.1333,3869405.5,577733.0703,1177822.7,1175350.5,21768.5136,0.5974,0.5966,0.0088
sort,1110.8333,0.0,1789.1555,264.5,0.0,425.4366,0.0007,0.0007,0.0001
sum,194500.1667,192626.0,8968.8546,52563.4,52001.5,2333.981,0.0277,0.027,0.0017
unique,278651.1333,278136.5,9159.6705,68544.2333,67962.5,3230.5623,0.0401,0.0397,0.0022
