tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,441866.9333,441191.5,10760.0315,75740.5,77941.0,4176.7349,0.0661,0.0681,0.0034
count,48974286.6667,48346861.0,2656091.3028,9415841.0667,9284613.5,555061.4325,2.681,2.5937,0.446
drop,74462.7,71747.0,12697.5889,21586.0,21088.0,2313.2557,0.0174,0.0168,0.0013
dropna,69000.1,69183.5,3693.442,19045.0,18890.0,826.4767,0.0157,0.0157,0.0004
fillna,56884.6667,56397.0,2714.371,10160.1667,10071.0,440.7134,0.0085,0.0085,0.0002
groupby,1289.8333,610.5,2145.9706,642.9,427.0,692.3726,0.0008,0.0009,0.0002
isna,9745.2667,9491.0,2942.5823,2496.3667,2563.5,578.2525,0.002,0.0021,0.0001
load_csv,114743.8333,115600.5,5479.6054,23471.9667,23193.0,628.2944,0.0172,0.0173,0.0002
load_json,511538566.8667,512771820.0,5468497.7543,120015110.1333,119967130.5,764805.7713,74.453,74.3895,0.5533
max,15473755.9333,15472830.0,101771.8317,2605063.3667,2600701.0,13464.9835,0.9046,0.9023,0.0088
mean,15584540.5667,15557180.5,97020.8258,2625206.9,2616814.0,30129.8749,0.9174,0.9127,0.0182
merge,1527181.2,1529476.5,26913.5381,263241.9667,263671.0,3050.5332,0.2298,0.2301,0.0024
min,15455626.4333,15448080.5,99745.5655,2607856.7,2602074.5,20738.8368,0.9068,0.9007,0.0129
replace,7535.9,6866.5,2535.9183,2384.2667,2288.5,596.7794,0.0018,0.0019,0.0001
save_csv,720192840.1667,720300310.5,5543252.8278,150999171.8,151096354.0,820384.4887,102.1587,102.2803,0.6778
save_json,690463212.3333,690384097.0,6161794.3753,157396699.9333,157368127.5,546096.5781,99.2475,99.2238,0.405
sort,65076733.7333,65077684.0,417407.5456,12351034.4667,12362975.0,81252.1942,3.6261,3.6245,0.0372
sum,15711084.5667,15529349.0,827714.7785,2626197.7333,2611047.0,46244.0153,0.9145,0.9073,0.0216
unique,15531413.8333,15525260.0,84077.5882,2611496.3667,2607934.0,14744.2626,0.9082,0.9056,0.0094
