tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,23744.7,23437.5,4015.1019,5157.3333,5096.5,1627.8414,0.0041,0.004,0.0013
count,108630.2,107727.0,5414.4158,30143.3,30334.5,912.0713,0.023,0.023,0.0004
drop,5367.0333,5828.5,2847.4781,1855.2667,1678.0,1611.5115,0.0014,0.0013,0.0013
dropna,3753.6667,4119.5,2532.9883,1039.7,1342.5,717.1097,0.001,0.0011,0.0002
fillna,815.8333,0.0,1772.5317,516.7,0.0,733.7006,0.0007,0.0008,0.0002
groupby,1621.4667,0.0,1948.53,459.8333,0.0,570.7474,0.0007,0.0008,0.0002
isna,2750.6333,2228.0,2603.3796,931.8667,1220.5,750.7658,0.0008,0.0009,0.0002
load_csv,4758.7,0.0,15114.0788,893.1,0.0,3084.5153,0.0008,0.0004,0.002
load_json,162662.3,161377.0,12275.0623,32574.4333,32440.0,1556.4421,0.0208,0.0206,0.0009
max,54095.4667,53833.0,3328.9851,11677.9667,11688.0,714.8245,0.0081,0.0082,0.0003
mean,95005.1,95398.0,5622.1404,20113.2333,20263.5,614.4959,0.0139,0.014,0.0004
merge,46754.9,46722.5,7810.8899,9297.7333,8819.5,3858.4441,0.0076,0.0071,0.0032
min,82966.9,81939.0,5022.1703,18025.7333,17853.5,705.3523,0.0125,0.0125,0.0003
replace,1680.4333,0.0,2310.2117,756.8333,610.5,787.3111,0.0008,0.0009,0.0002
save_csv,380593.9,377257.5,24885.4996,71138.3667,69305.0,8565.2745,0.0515,0.0506,0.0039
save_json,188954.2667,187713.0,7756.1272,38226.3333,37261.5,3043.5094,0.0273,0.0267,0.0023
sort,728.3667,0.0,1599.6087,270.6,0.0,496.8023,0.0006,0.0007,0.0002
sum,84763.3333,83709.5,4885.4593,18542.4667,18036.0,1032.5341,0.0127,0.0125,0.0005
unique,138590.1333,138671.5,7104.9572,28118.8333,27801.5,2094.7629,0.0206,0.0204,0.0015
