tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,5806.5333,5951.0,2935.9238,1713.0333,1556.5,1637.1309,0.0015,0.0014,0.0012
count,37676.8333,37231.0,3267.2188,14796.9,14709.0,487.9944,0.0125,0.0125,0.0002
drop,3330.4667,3570.5,2361.4252,1000.9,1190.5,627.4828,0.0009,0.001,0.0001
dropna,21038.7667,19836.0,3400.3532,4911.2,4333.0,1754.7311,0.004,0.0039,0.0014
fillna,35801.0667,35339.5,1689.8736,6713.9333,6530.5,482.7522,0.0057,0.0057,0.0001
groupby,82570.1667,62469.0,102726.2285,24530.0333,18341.5,30918.1602,0.0182,0.0146,0.0193
isna,109069.5667,113037.0,19898.8964,46720.2667,48004.0,8589.0344,0.018,0.0186,0.0032
load_csv,4698787.5333,4708820.0,108518.2884,1100491.6667,1104611.5,11381.7356,0.718,0.7218,0.0123
load_json,59918509.1667,60099486.0,1136561.3611,10603752.9333,10629977.5,84712.2058,8.6548,8.6718,0.0698
max,29164.5333,22277.5,32567.5332,6685.3,4486.0,10851.8744,0.0046,0.0037,0.005
mean,72979.5,39520.5,70226.5623,19020.5333,7354.5,23340.5819,0.0113,0.0059,0.0108
merge,12121.5667,12359.5,3717.1856,3004.9667,2808.0,1344.114,0.0023,0.0022,0.0012
min,227660.6333,23376.0,1080311.6011,78295.7667,4517.0,390821.8898,0.0352,0.0037,0.1659
replace,3403.6667,4028.0,2826.4842,929.7333,1281.5,690.4325,0.001,0.0011,0.0002
save_csv,10218062.6333,10211094.5,176147.8983,1969652.3333,1969934.5,13170.7073,1.4834,1.4823,0.0107
save_json,6460021.6333,6480208.0,84848.8033,1651086.2333,1652095.0,8843.0634,0.9633,0.963,0.0055
sort,22733.4667,26031.0,9914.6613,5639.6,5890.0,2317.6103,0.0042,0.0048,0.0019
sum,23575.9,21576.5,5923.6345,4903.1667,4516.5,1217.9554,0.0039,0.0038,0.001
unique,275485.4333,260955.0,51321.9031,45346.8667,40740.5,15636.4704,0.0212,0.0191,0.0074
