tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,7548.0333,6439.5,3812.6987,2066.9333,1556.0,1837.3236,0.0019,0.0018,0.0013
count,36372.9,37933.0,7436.8576,5973.2,6042.0,983.9508,0.0037,0.0036,0.0004
drop,5082.2667,5738.0,1790.4406,1401.8333,1526.0,433.5404,0.0011,0.0012,0.0001
dropna,47454.8,46325.5,3481.7008,9285.4667,8789.0,1784.8872,0.0079,0.0077,0.0014
fillna,92103.9,92376.5,2609.0243,15484.5333,15503.0,451.8587,0.0133,0.0133,0.0002
groupby,144899.0667,130401.0,81476.8258,39642.1333,36865.0,16653.8243,0.0212,0.0187,0.0133
isna,57464.4333,57678.0,3347.1659,26487.1,26733.5,860.3208,0.01,0.0099,0.0003
load_csv,456395.2667,458770.0,26633.1002,91680.7333,91888.0,3967.0515,0.058,0.0578,0.0032
load_json,1806975.8667,1763545.5,177892.0217,551888.5333,548308.0,15234.1557,0.2683,0.2667,0.0086
max,23846.3667,22644.0,3326.7599,4689.4667,4395.0,749.3752,0.0036,0.0036,0.0004
mean,35343.4,36529.5,5050.2344,6890.7333,6714.0,1451.6216,0.0054,0.005,0.0013
merge,23803.6,22186.0,5146.7133,5055.6667,5096.5,1743.1356,0.0041,0.0039,0.0013
min,23380.5,22308.0,3710.6298,4789.1667,4333.0,1629.21,0.0039,0.0036,0.0013
replace,5098.5333,5554.5,1786.0705,1442.3333,1526.0,295.47,0.0012,0.0012,0.0001
save_csv,1209569.2667,1204495.5,21318.1789,321284.3,321960.0,3348.918,0.1904,0.1903,0.0026
save_json,1115174.5,1113187.0,23228.2369,318535.4667,318328.0,2709.0295,0.1697,0.1697,0.0021
sort,13973.0333,12940.0,4666.9312,3525.8333,3173.5,1699.9557,0.0026,0.0023,0.0015
sum,23470.0667,22339.0,6315.1351,4878.7,4395.0,1629.7865,0.0038,0.0036,0.0013
unique,116820.9,99456.5,71726.0094,28607.1,23284.5,27435.441,0.0105,0.0081,0.0112
