tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,7580.4667,6255.5,2810.1442,2384.4333,1831.0,1469.7007,0.002,0.0019,0.0013
count,40889.4,39917.0,23838.5383,7248.9667,5828.5,8996.734,0.0043,0.0037,0.003
drop,5503.3333,5706.5,1957.7411,1407.9,1526.0,519.1089,0.0012,0.0012,0.0001
dropna,54367.9,53466.5,3756.1586,10355.7,9949.0,1893.9437,0.0089,0.0086,0.0014
fillna,148022.1667,106811.0,137303.0004,36895.6,17700.5,60405.0059,0.0221,0.0152,0.0224
groupby,174411.6,147918.0,83217.8656,47147.4667,38208.0,21672.9016,0.0246,0.0202,0.0138
isna,12573.2333,5798.5,26326.0331,5263.2333,1525.5,12557.2037,0.0025,0.0011,0.0043
load_csv,357557.2667,346404.0,54435.1708,73231.8667,72662.0,5343.6708,0.0461,0.0461,0.0021
load_json,2864793.8,2840111.0,120092.0079,894181.1333,886258.5,33696.6265,0.4406,0.438,0.0186
max,26847.3333,21850.0,17190.4639,6215.5667,4334.0,8391.0331,0.0044,0.0037,0.0029
mean,49035.6,36865.5,34710.0785,13095.9333,6775.0,16035.73,0.0075,0.0051,0.0058
merge,33361.8667,27435.5,22972.3498,8042.3667,5127.0,10608.0369,0.0055,0.0043,0.0038
min,23183.0,22430.0,4103.1845,4896.8667,4394.0,1976.3796,0.0039,0.0036,0.0014
replace,3505.4,4059.0,2461.4331,982.5667,1099.0,628.4118,0.001,0.0011,0.0001
save_csv,1746128.0,1737636.5,67811.3651,491093.7,466735.0,36399.5621,0.2768,0.2709,0.0121
save_json,1544995.1333,1541347.0,69725.6695,460909.8667,452177.5,29061.9331,0.2384,0.2391,0.0128
sort,22155.5667,12756.0,28187.6078,7981.3667,3113.0,13671.4005,0.0042,0.0024,0.0049
sum,27075.1333,22400.0,17266.9945,6186.8,4394.5,7968.74,0.0044,0.0037,0.0028
unique,119830.0,117888.5,9106.5393,25378.4,24780.5,2326.3031,0.0096,0.0092,0.0017
