tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,7729.0667,6805.5,3208.5232,2040.6333,1556.5,1607.3462,0.0019,0.0018,0.0013
count,38653.4333,38147.0,4443.466,14819.4,14831.5,718.6866,0.0122,0.0121,0.0004
drop,5310.0,5707.0,1573.6725,1452.6,1526.0,264.4868,0.0013,0.0013,0.0001
dropna,49725.1333,49225.0,4129.5092,9765.6667,9704.5,1803.1154,0.0081,0.0079,0.0014
fillna,95418.1,94543.5,3168.1598,15753.2,15564.0,421.16,0.0136,0.0136,0.0003
groupby,147440.2,132446.0,86387.4432,38051.3333,34851.0,17132.212,0.0199,0.0173,0.0135
isna,51747.5,54718.0,12563.2159,24125.0667,25512.5,6236.7137,0.009,0.0097,0.0022
load_csv,499243.9667,497923.5,26441.5571,99588.8333,98418.5,3421.0172,0.0629,0.0631,0.003
load_json,1899887.3667,1881709.0,97267.1898,571729.0333,563200.5,29770.3287,0.2827,0.2788,0.014
max,31833.8333,29265.5,4894.3956,6121.7333,5676.0,1157.6288,0.0049,0.0047,0.0005
mean,37434.7,34973.5,12749.3952,7676.1,6653.0,5539.3535,0.0057,0.0051,0.0023
merge,26078.3667,26245.0,3672.5384,5080.2333,5066.0,1446.9333,0.0043,0.004,0.0012
min,32159.3333,32196.0,3780.4345,6252.0,5677.0,1679.7448,0.005,0.0048,0.0013
replace,4703.6333,5951.0,2549.2833,1312.2,1434.5,525.5522,0.0011,0.0011,0.0001
save_csv,1235368.7333,1232205.0,21488.9386,312879.6,312926.0,2856.4864,0.1893,0.1892,0.0021
save_json,958617.7,957730.5,21463.1862,269394.3,269775.0,2993.1172,0.1426,0.1422,0.0025
sort,16263.9,13244.5,13953.8628,4504.4333,3143.5,6901.0105,0.0029,0.0023,0.0033
sum,25138.2333,22583.0,6210.3465,4994.8,4364.0,1513.8902,0.004,0.0037,0.0011
unique,29687.4333,30212.0,5496.6655,5662.0,5676.5,2112.5891,0.0043,0.004,0.0016
