tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,5362.9,5493.0,2535.7293,1731.3667,1556.0,1712.5134,0.0014,0.0012,0.0012
count,23673.4,22247.5,5279.3679,11039.1667,11199.5,1402.9769,0.0093,0.0095,0.0012
drop,4182.9,4425.0,2257.7294,1190.2,1465.0,510.5452,0.001,0.0011,0.0001
dropna,26316.2333,26428.0,1732.2515,5279.5667,5249.0,406.1008,0.0044,0.0045,0.0001
fillna,55731.1333,55725.0,2213.6557,9749.4333,9765.5,449.3046,0.0083,0.0082,0.0002
groupby,50174.8333,38879.5,61064.2144,16898.5333,14129.5,15307.2838,0.0138,0.0116,0.0133
isna,4968.2,5707.0,2293.354,1204.5,1434.5,533.2555,0.0011,0.0011,0.0001
load_csv,80303.7,78521.5,15094.8944,15037.0,14892.5,1423.0874,0.0098,0.0097,0.0009
load_json,165177.0667,156341.0,36389.7633,34252.8,32379.0,12441.1597,0.0204,0.0193,0.0053
max,14770.4667,13916.0,4767.4882,3550.2333,3174.0,1613.7975,0.0028,0.0026,0.0012
mean,22757.8667,22827.5,3347.252,5226.6667,5035.5,1490.7092,0.0041,0.0039,0.0012
merge,14272.0,13061.0,4592.4335,3177.9333,2747.0,1591.9471,0.0028,0.0026,0.0012
min,13867.1667,13367.0,2755.0755,3479.0,3113.0,1581.0457,0.0027,0.0025,0.0013
replace,3708.8333,3784.0,2673.5972,1001.0,1342.5,636.4522,0.001,0.0011,0.0002
save_csv,218421.8667,210754.0,39340.8709,44659.2667,44433.5,1943.7926,0.0376,0.0373,0.0016
save_json,58219.1,58563.0,4146.2359,12103.2,12298.5,762.0447,0.009,0.009,0.0002
sort,11796.0667,11779.5,8191.8195,3222.5,2990.5,3101.4572,0.0024,0.002,0.0024
sum,14937.3,13489.0,4548.3405,3672.3667,3143.5,1834.8492,0.0029,0.0027,0.0013
unique,17360.3667,15503.0,5422.1671,3969.3,3418.0,2026.8335,0.003,0.0028,0.0014
