tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,34374.7,34454.5,2955.2941590756527,6353.6,6561.0,440.6003984463825,0.0051043987274169405,0.00515675544738765,0.00011607267314247921
count,120086.4,118835.0,5298.639619961168,29797.2,30029.0,2757.5920977870855,0.02346498966217036,0.0238721370697021,0.0021518725294784663
drop,7690.5,6775.0,5857.993555817555,2649.1,1770.0,3026.7170498743358,0.0020133256912231003,0.0013208389282225999,0.0025580659225302805
dropna,5651.9,6134.0,1297.0369180045209,1416.0,1648.0,530.4228920818223,0.00112285614013667,0.00124919414520255,0.0001750403112633934
fillna,1281.7,762.5,1539.3572287736781,647.2,458.5,661.2024063947606,0.00070579051971431,0.0008306503295898,0.00017731576009904392
groupby,1550.3,0.0,2397.52970321074,372.4,0.0,525.5184107146009,0.00069439411163327,0.0007901191711425,0.00016719285013319955
isna,2539.0,824.0,3122.995428181803,976.6,1221.0,809.2231116598465,0.0008320331573486,0.00084924697875975,0.00016694687927459488
load_csv,11102.2,0.0,26391.91594156564,2282.7,641.0,5332.521272552246,0.00162363052368161,0.0004360675811767,0.00375166102442403
load_json,174029.2,172058.0,14955.850678283434,31970.0,31463.0,2255.837070554716,0.02062175273895259,0.01977491378784175,0.0021322872445774096
max,59570.2,58685.0,3812.4000547919645,11206.0,11108.0,621.8059718808325,0.00854914188385005,0.0084873437881469,0.00027256825240633666
mean,112475.5,110351.5,14236.556452004506,20507.6,20416.0,2234.572153928154,0.01473743915557856,0.014975070953369099,0.0007042753182251795
merge,56658.8,53283.5,8092.494201418992,10412.6,9216.0,3599.389892745714,0.00838863849639886,0.00758647918701165,0.002639758767858212
min,93188.1,94055.0,5222.4225210996565,18579.0,18005.0,2817.0603275203202,0.01340863704681392,0.012878894805908151,0.002202183186563269
replace,3045.8,3174.0,2456.1700447829116,1001.0,1068.0,660.0553848815349,0.00082774162292476,0.00096404552459715,0.00018213157142102493
save_csv,328991.0,326415.5,8708.958924897703,61718.7,61615.0,1233.145035175416,0.050314068794250454,0.0500836372375488,0.0011712790691909881
save_json,127880.5,126098.0,8051.59066754997,24261.4,23468.0,3322.5124429162533,0.0180240154266357,0.017231941223144448,0.0025445818411310487
sort,1483.2,244.0,2054.857648489441,494.4,274.5,582.1668718388797,0.00063025951385492,0.0007207393646239499,0.00016436052818184768
sum,86657.5,86029.0,4723.053537937318,16186.5,16235.5,668.6092115561809,0.01203587055206294,0.0119719505310058,0.00044716379566106816
unique,150774.8,150176.5,8292.456087044153,28002.8,26886.0,3177.855838979065,0.021175146102905253,0.0202646255493164,0.0023779702733669936
