tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,8093.3,7568.0,2894.7216,2179.05,1922.5,566.1006,0.0018,0.0017,0.0002
count,14273.05,13611.0,2952.1546,3292.9,3082.5,733.3669,0.0026,0.0027,0.0001
drop,10617.15,10742.0,4275.6543,3088.25,3051.0,2000.9404,0.0024,0.002,0.0016
dropna,20617.7,20203.0,3495.7228,4925.4,4363.5,2256.4823,0.004,0.0037,0.0016
fillna,4882.9,5524.0,2266.6576,1541.0,1709.0,743.5565,0.0013,0.0011,0.0002
groupby,2203.45,702.0,2696.9206,732.45,366.0,756.1925,0.001,0.0009,0.0002
isna,4953.05,5066.0,1765.8297,1355.0,1465.0,459.143,0.0012,0.0013,0.0002
load_csv,87780.6,86090.0,7209.1286,16134.55,15503.0,1241.84,0.0107,0.0105,0.0005
load_json,306984.55,296507.5,34397.1087,61098.95,58228.0,9140.3813,0.0497,0.0477,0.0053
max,2517.6,1891.5,2565.9356,717.15,549.0,746.7308,0.0008,0.0008,0.0002
mean,3152.5,2411.0,2881.5473,1269.4,1556.5,650.0684,0.0009,0.0009,0.0002
merge,660050.65,658903.0,13118.1273,99938.75,98846.0,3457.0245,0.0883,0.0876,0.0027
min,2618.2,1556.5,2762.5327,949.2,1190.5,769.199,0.0008,0.0007,0.0002
replace,2639.8,1770.0,2737.1626,1080.25,1526.0,712.4199,0.001,0.0009,0.0002
save_csv,452058.85,452880.0,9919.1465,75051.65,74890.0,1227.2571,0.0654,0.0651,0.0011
save_json,52938.7,52063.0,5315.902,9253.05,8911.5,1908.543,0.0077,0.0072,0.0016
sort,8627.15,7263.0,3286.3222,2560.4,1922.5,1895.2026,0.0021,0.0017,0.0015
sum,4196.05,5615.0,2649.5071,1498.45,1617.5,516.2116,0.0012,0.0013,0.0002
unique,2682.55,2075.5,2837.8275,790.45,1007.0,715.2761,0.0007,0.0006,0.0002
