tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,806678.3,805326.5,13382.3451,398769.2,398010.0,2466.7398,0.1076,0.1079,0.0012
count,1268276.8,1290035.5,85556.2058,343837.6,357603.5,24593.0909,0.2071,0.2171,0.0193
drop,1824061.3,1861598.0,148196.9069,598280.25,603422.0,31459.8201,0.2711,0.2758,0.0247
dropna,4757281.5,4765612.5,221688.6439,1755909.95,1749599.0,65716.2448,0.6448,0.6417,0.0412
fillna,751951.3,747342.5,15828.8903,391631.1,391326.0,2898.6367,0.0956,0.0955,0.001
groupby,4348.85,5279.5,2497.4046,1144.3,1495.0,650.9673,0.0011,0.0012,0.0002
isna,6127.9,5982.0,2238.0214,1675.35,1648.0,550.1066,0.0014,0.0013,0.0002
load_csv,38450676.55,37690638.0,2091592.8601,8230478.2,8031138.5,478439.3076,5.1582,5.0206,0.3031
load_json,1024851624.3,1027872582.5,16872366.2499,218599943.9,218634938.5,1228443.6599,150.7163,150.6954,1.0188
max,16513.0,16510.0,2935.3685,5389.4,5554.0,814.8609,0.0029,0.0029,0.0002
mean,20709.35,20752.0,2447.1857,5905.15,6042.0,414.7871,0.0032,0.0032,0.0002
merge,14888523.95,14843132.0,190274.7319,5495039.0,5487016.0,50822.2451,2.0486,2.046,0.0348
min,16519.1,17181.5,3139.3957,5508.55,5951.0,902.399,0.0029,0.0029,0.0002
replace,12387.1,13183.5,2233.2691,5758.6,5737.0,847.3505,0.0023,0.0024,0.0002
save_csv,377491907.7,378371345.5,5959048.9412,53961650.7,53833419.0,382945.3896,47.7154,47.5911,0.3476
save_json,177854665.5,177273746.5,3285463.1507,30960907.2,30957562.5,124998.8882,22.9749,22.9277,0.0914
sort,5371058.55,5383164.5,80223.1237,2812785.55,2806785.5,13278.0045,0.8405,0.838,0.0066
sum,16784.6,17211.5,3016.0634,5346.7,5310.0,974.9444,0.0029,0.003,0.0002
unique,63747.95,63781.0,3472.0182,14767.4,15045.0,723.3722,0.0097,0.0097,0.0002
