tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,60021.85,59325.5,3672.5483,11852.85,11352.0,1916.2519,0.0099,0.0096,0.0016
count,365004.55,361510.5,11260.0164,81289.5,81115.5,1503.1303,0.0514,0.0509,0.0015
drop,6134.15,6073.5,2080.2386,1974.45,1648.0,1669.0911,0.0017,0.0014,0.0015
dropna,5950.85,6164.5,1245.6516,1663.2,1648.0,389.5218,0.0013,0.0013,0.0001
fillna,37878.35,38910.0,4514.0295,8136.05,7965.0,1603.2619,0.0064,0.0062,0.0014
groupby,958.3,0.0,1955.3178,338.75,0.0,582.5883,0.0007,0.0008,0.0001
isna,1925.65,1526.0,2166.7676,1065.0,1404.0,665.1205,0.0009,0.0009,0.0001
load_csv,9805.25,0.0,30177.2456,2127.0,0.0,7079.9667,0.0016,0.0004,0.0052
load_json,1597063.1,1588160.5,42890.4437,503688.35,502501.0,12920.4798,0.24,0.2378,0.0085
max,150881.65,154052.5,14953.5532,37823.35,38085.5,3535.3679,0.0221,0.0224,0.0022
mean,142434.15,142272.5,5093.9196,34732.0,34942.5,1078.065,0.0202,0.0201,0.0005
merge,94885.15,93749.5,6491.7248,18148.75,17151.0,3680.7644,0.0152,0.0145,0.0032
min,132308.6,129882.5,10597.2331,32894.8,32837.0,1828.6031,0.0191,0.0184,0.0018
replace,35500.95,35461.5,2961.4605,7571.45,7751.0,521.0925,0.0059,0.0059,0.0001
save_csv,2910600.4,2781761.5,524103.9319,774537.15,761412.0,50702.2083,0.4272,0.4272,0.0079
save_json,2607036.85,2619804.5,43380.1434,791108.15,792173.5,11377.3014,0.4022,0.401,0.0066
sort,830.0,0.0,1494.2461,238.05,0.0,453.7255,0.0007,0.0007,0.0001
sum,157079.6,154846.0,7492.2918,39474.35,39153.5,1476.0307,0.0229,0.0227,0.0011
unique,247161.3,249236.5,8820.6376,56442.2,56335.5,3913.9638,0.0366,0.0361,0.0027
