tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,60287.25,59204.0,5387.6664,12167.3,11352.5,2979.6859,0.0102,0.0096,0.0025
count,512459.15,495330.0,77079.3742,118469.05,117767.5,4596.4148,0.0714,0.0721,0.0013
drop,5853.2,5706.5,2868.0025,2050.85,1709.0,1901.8891,0.0016,0.0013,0.0016
dropna,5566.25,5737.5,1043.1827,1663.3,1678.5,440.8843,0.0013,0.0013,0.0001
fillna,872.85,0.0,1843.0778,769.05,579.5,782.0234,0.0009,0.0009,0.0001
groupby,1513.55,915.5,1681.472,421.15,214.0,499.7624,0.0007,0.0008,0.0002
isna,2337.55,1160.0,2651.9291,906.35,1189.5,796.0985,0.0009,0.0009,0.0001
load_csv,58334.05,54352.0,12427.7822,12896.85,12329.0,2442.9773,0.0083,0.008,0.002
load_json,2478356.7,2466272.0,104954.3178,789258.85,785551.0,15310.4576,0.381,0.3798,0.0129
max,170861.3,163757.0,16104.3081,46493.55,46021.0,3392.9665,0.0241,0.0234,0.0025
mean,213564.6,197570.5,76033.9477,57049.55,53497.5,16111.4595,0.0295,0.0284,0.0051
merge,102874.5,95916.5,22855.14,18942.25,17944.0,4843.8448,0.0158,0.0149,0.0039
min,194994.4,184569.5,26379.6246,52740.5,51360.5,4807.043,0.028,0.0266,0.0041
replace,2484.15,2106.0,2407.5555,1007.1,1373.5,716.8948,0.0008,0.0009,0.0001
save_csv,4077000.65,4065938.0,107485.1317,1138702.55,1137265.0,16815.1119,0.6303,0.6311,0.0104
save_json,3739351.85,3743338.0,73063.7111,1161383.0,1162778.0,14841.2077,0.5914,0.5921,0.0075
sort,711.05,0.0,1201.6426,140.4,0.0,325.5105,0.0007,0.0007,0.0001
sum,195540.9,187682.5,29599.7108,53143.2,52551.0,2660.9819,0.0278,0.027,0.0019
unique,272283.25,269194.5,13169.0774,68935.85,67718.5,4860.7869,0.0406,0.0398,0.0037
