tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,435533.6,437011.0,9386.1086,76482.9,78887.5,4366.5874,0.0666,0.0685,0.0036
count,48884805.25,48036223.5,2745436.147,9375265.9,9328955.5,193113.8526,2.6227,2.6166,0.0434
drop,69625.7,70038.0,4203.0947,21038.75,20660.5,1477.9826,0.0174,0.0169,0.0012
dropna,68841.4,68115.0,4420.9404,18850.6,18799.0,658.6498,0.0155,0.0155,0.0002
fillna,56893.75,57190.0,2709.4538,10226.45,10132.0,471.355,0.0085,0.0085,0.0001
groupby,1190.2,244.0,1778.66,705.05,488.5,682.1091,0.0007,0.0008,0.0002
isna,9451.25,9368.5,2610.1273,2340.6,2288.5,635.4585,0.002,0.0021,0.0001
load_csv,112356.3,111541.5,6971.8987,23193.3,22949.0,790.5612,0.0174,0.0174,0.0002
load_json,505623040.45,503630577.5,11793298.7555,120782198.1,120100981.0,2585601.1016,75.1572,74.618,2.1795
max,15402164.0,15404532.0,108346.6657,2613393.65,2606683.0,22539.3641,0.9107,0.9069,0.0149
mean,15479339.5,15489035.0,84124.6234,2623891.6,2616082.0,27453.2259,0.9177,0.9106,0.0177
merge,1578639.75,1518795.0,284699.2943,265090.3,264587.0,7643.9494,0.23,0.2306,0.0022
min,15400061.25,15366294.0,93683.2742,2606469.2,2605431.5,12878.5781,0.9044,0.9044,0.007
replace,8246.0,7110.5,3366.1224,2499.3,2929.0,660.9917,0.0018,0.0019,0.0001
save_csv,-12392956817.7,712344062.5,58616811565.8362,151225061.5,150871897.5,1930041.172,102.3585,102.0455,1.3791
save_json,684469515.45,682471062.0,11453533.6053,157714037.15,157332453.0,1533525.9331,99.5124,99.1559,1.3213
sort,64905089.05,64752886.0,1009781.1757,12396306.15,12345183.5,167777.839,3.6312,3.6206,0.0455
sum,15489321.9,15445517.0,154327.7268,2627248.55,2609338.0,46499.5446,0.9187,0.9094,0.0286
unique,15388443.35,15397208.0,82308.7082,2603652.4,2597772.0,14823.0112,0.9041,0.9016,0.0085
