tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,38452.0,38665.5,4195.117,8337.2,7873.0,2767.3988,0.0067,0.0062,0.0022
count,5054589.05,5075823.0,104294.8747,1092636.25,1091946.5,10454.103,0.6351,0.6349,0.007
drop,5627.25,5401.5,2970.3093,2114.8,1648.0,2205.7549,0.0016,0.0013,0.0018
dropna,5041.5,5615.5,2283.3081,1553.45,1709.0,541.6792,0.0012,0.0013,0.0001
fillna,857.5,0.0,1472.3242,607.3,335.5,696.3621,0.0008,0.0008,0.0001
groupby,1089.55,0.0,1626.0669,506.6,213.5,628.8015,0.0007,0.0008,0.0001
isna,3408.8,4272.5,2578.2716,1126.1,1495.5,735.2523,0.0009,0.001,0.0001
load_csv,8877.5,0.0,30840.7948,1968.45,0.0,6851.6676,0.0015,0.0004,0.0049
load_json,60498273.3,60364683.0,1470984.1727,10896462.5,10890078.0,92325.6795,8.8214,8.8189,0.0801
max,2455517.4,2448083.5,34450.1171,404604.3,400359.0,17906.7419,0.2273,0.2238,0.0116
mean,2501238.75,2498742.5,41282.5458,411479.55,412474.5,5081.7466,0.2306,0.2301,0.0027
merge,55508.3,53405.5,10567.3807,11572.2,10315.0,4867.5501,0.0095,0.0086,0.0041
min,2475027.25,2475793.0,31621.1907,406136.1,405639.0,7591.7829,0.2267,0.2272,0.0036
replace,3027.2,2411.5,2524.5464,927.8,976.5,720.6544,0.0009,0.001,0.0001
save_csv,72214759.6,72244322.0,1386384.0869,13070373.7,13064725.5,76760.5041,10.4698,10.4558,0.0639
save_json,67246889.05,67111431.0,1366111.7466,12644346.4,12652341.5,76078.8441,9.8383,9.8505,0.0628
sort,1007.0,0.0,1865.5437,231.9,0.0,488.5064,0.0007,0.0007,0.0001
sum,2481063.65,2493035.5,63485.6035,407469.65,407225.5,8757.2326,0.2277,0.2279,0.0052
unique,2681966.3,2681786.0,46101.2426,451231.85,449889.0,6821.5965,0.2597,0.2584,0.0047
