tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,69232.0,67505.0,10074.1097,12170.4,11322.0,4198.4022,0.0098,0.0091,0.0032
count,454619.15,452178.0,17030.6575,99291.65,99212.5,2523.6737,0.0666,0.0662,0.0021
drop,6896.9,6408.5,3105.5453,2087.35,1770.0,1823.3742,0.0016,0.0013,0.0017
dropna,6720.05,6744.5,2113.1723,1547.1,1617.5,297.789,0.0013,0.0013,0.0001
fillna,1086.4,0.0,1563.1001,747.65,579.5,716.1056,0.0009,0.0009,0.0001
groupby,518.85,0.0,1056.8186,115.95,0.0,266.9955,0.0006,0.0007,0.0001
isna,1568.6,0.0,2665.7741,1089.55,1526.0,737.0567,0.0009,0.0009,0.0001
load_csv,14517.05,4211.5,44051.4558,2380.3,641.0,7731.811,0.0017,0.0004,0.0055
load_json,1935584.75,1917994.5,79293.5425,515993.0,509337.0,17957.5534,0.2511,0.2466,0.0112
max,172726.1,168945.0,12510.2887,37622.1,37231.5,1719.299,0.0218,0.0211,0.0019
mean,210509.65,208281.5,8836.4094,44817.9,44342.0,1371.8093,0.0267,0.0263,0.001
merge,106674.0,105529.5,7627.7464,17941.3,17090.0,4574.9067,0.0149,0.0141,0.0038
min,193844.2,192962.5,4748.6949,41690.05,41778.5,600.0879,0.0244,0.0242,0.0007
replace,2301.15,1892.5,2555.8538,741.45,427.5,710.9107,0.0009,0.0009,0.0001
save_csv,3248703.75,3231986.5,70676.7543,752821.15,749968.0,9404.8767,0.4235,0.4211,0.0097
save_json,3057786.35,3062797.5,45012.2166,793107.1,793943.5,12668.4334,0.4106,0.411,0.007
sort,1080.3,0.0,2042.6703,250.2,0.0,470.1383,0.0006,0.0005,0.0002
sum,194951.9,193420.0,4984.7286,42706.25,42175.0,2323.2955,0.025,0.0245,0.0018
unique,258568.7,257262.0,10088.3352,52920.25,52032.0,3435.8815,0.0332,0.0326,0.0028
