tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,23388.55,23712.5,4344.8162,5514.5,5340.5,2070.0767,0.0043,0.004,0.0016
count,102960.05,102630.0,6333.539,29650.8,30090.5,2397.5477,0.023,0.0233,0.0019
drop,5532.8,5066.0,4815.6054,1971.4,1648.0,1886.5095,0.0015,0.0012,0.0016
dropna,2902.1,2868.5,2282.1327,994.8,1190.0,682.8788,0.001,0.0011,0.0002
fillna,939.85,0.0,1635.3181,494.3,152.5,611.9156,0.0007,0.0007,0.0002
groupby,564.6,0.0,905.7362,225.9,0.0,416.9711,0.0007,0.0008,0.0001
isna,2185.15,1831.5,2387.0617,765.95,671.0,690.7157,0.0008,0.0008,0.0002
load_csv,7009.75,0.0,16530.1841,1278.75,0.0,3472.2765,0.0009,0.0004,0.0025
load_json,166094.55,165069.5,10780.9856,33883.4,33600.0,1400.8214,0.0209,0.0208,0.001
max,52087.25,51879.5,3445.8212,11688.25,11810.5,762.867,0.0082,0.0082,0.0003
mean,90743.8,89386.0,5476.283,19839.3,19897.0,1038.2602,0.0137,0.0139,0.0007
merge,46090.5,45684.5,9258.7707,9591.55,8789.0,4812.8323,0.0079,0.007,0.0038
min,81591.55,79284.5,6462.0731,18353.25,17731.0,2031.4626,0.0129,0.0125,0.0017
replace,982.7,0.0,1678.8908,698.85,488.5,736.8367,0.0008,0.0009,0.0002
save_csv,382744.3,378630.5,24693.5534,73629.35,71411.0,10351.0003,0.052,0.051,0.0043
save_json,181576.1,180297.0,6733.8755,38149.8,37384.0,2751.1233,0.0271,0.0266,0.0021
sort,1394.7,0.0,2091.8298,338.85,0.0,544.7509,0.0006,0.0007,0.0001
sum,81924.15,82245.0,3544.4429,18484.3,18402.0,794.7943,0.0128,0.0128,0.0005
unique,134054.25,132751.5,7007.5885,28204.2,27740.5,2450.4055,0.0206,0.0204,0.0019
