tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,61010.45,60089.5,5616.1705,12365.45,11413.5,3436.263,0.0103,0.0098,0.0025
count,521611.3,521575.0,22822.4065,120864.7,120056.0,4918.2745,0.071,0.0701,0.0026
drop,6823.7,6103.0,3072.1206,2078.15,1709.0,1547.2701,0.0017,0.0014,0.0015
dropna,4687.65,5127.0,1670.3964,1306.3,1495.5,408.79,0.0013,0.0014,0.0001
fillna,2493.15,2532.5,1946.8153,1049.6,1098.0,571.0065,0.0009,0.001,0.0001
groupby,1654.05,0.0,2383.8248,552.35,183.0,678.3105,0.0008,0.0008,0.0001
isna,2578.75,1709.0,2432.3884,1165.7,1343.0,577.5958,0.0009,0.001,0.0001
load_csv,56887.7,53100.5,14246.9433,12246.65,11170.0,2980.6174,0.0077,0.0073,0.0022
load_json,2514831.25,2499353.0,58807.9391,793394.15,789671.0,12686.627,0.3838,0.3809,0.0122
max,171749.4,168365.0,12714.3278,47399.65,47424.0,2307.5889,0.0244,0.0237,0.002
mean,205645.25,201934.5,23996.4136,55898.85,53466.5,10847.4572,0.0295,0.0284,0.0046
merge,100896.8,99090.0,8676.1243,19278.05,18310.0,4998.7317,0.0161,0.0152,0.004
min,193084.2,187866.0,21498.3575,51898.05,51056.0,4126.3471,0.0276,0.0264,0.0029
replace,2880.9,2838.5,2128.3454,1327.45,1434.5,359.6904,0.0009,0.001,0.0
save_csv,4095412.0,4087392.0,66438.5956,1122897.6,1125912.5,10626.3629,0.6153,0.6163,0.0079
save_json,3779363.6,3785147.0,40366.0884,1148321.65,1149991.0,10676.0925,0.5833,0.5835,0.0078
sort,988.75,0.0,1920.4132,427.25,0.0,589.16,0.0007,0.0008,0.0001
sum,192458.55,191252.5,11724.7914,53237.9,52307.0,3922.1871,0.0282,0.0271,0.0032
unique,276982.85,276274.5,7252.8079,68987.95,68450.5,3014.3375,0.0405,0.0399,0.0024
