tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,7722.9,6531.0,4064.1325,2244.1,1617.5,2292.3696,0.002,0.0017,0.0017
count,47184.0333,46783.5,8149.8628,7393.3333,7293.5,989.6121,0.0051,0.005,0.0004
drop,4410.8,5462.5,2436.9983,1200.3,1495.0,553.283,0.0011,0.0011,0.0001
dropna,48160.6,47119.0,4845.5247,9242.7667,8789.5,1863.1545,0.008,0.0077,0.0014
fillna,92968.5667,93200.5,2962.304,15454.1667,15442.0,381.8997,0.0133,0.0132,0.0002
groupby,134928.1,128326.0,34787.1374,39387.9667,37902.5,7429.3324,0.02,0.0194,0.0031
isna,54610.0,56091.0,9904.9248,25067.1333,25573.5,4536.5247,0.0094,0.0096,0.0016
load_csv,457439.0667,456206.0,24057.559,90518.9333,90179.5,3813.4859,0.0579,0.0576,0.0029
load_json,1783678.7333,1779231.0,57967.9359,552669.9,549773.0,13981.8736,0.2684,0.2666,0.009
max,37487.6333,38238.5,4607.2514,6571.4333,6653.0,768.9444,0.0051,0.0051,0.0004
mean,46701.9333,45440.5,4133.5436,8502.1333,7965.0,1764.7613,0.0068,0.0065,0.0014
merge,23598.0,23193.5,3713.8609,4915.4333,4547.5,1716.4086,0.0041,0.0039,0.0013
min,37648.4667,38116.5,5082.9929,6941.6667,6653.0,1866.8042,0.0055,0.0052,0.0014
replace,4567.3667,5554.5,2142.9886,1196.3667,1465.0,517.4999,0.0012,0.0012,0.0001
save_csv,1211791.0,1212094.0,17817.5774,321644.2,321777.0,2505.2738,0.1905,0.1905,0.0023
save_json,1106761.9333,1106168.0,16812.3014,317951.7333,317931.5,3014.3469,0.1688,0.1695,0.0027
sort,13120.4667,12512.0,4143.5434,3562.4667,3174.0,1992.9833,0.0026,0.0023,0.0016
sum,37143.9333,37170.0,5508.1119,6732.0333,6653.0,1316.1183,0.0053,0.0051,0.0009
unique,114876.0667,98327.5,74136.8456,30792.2667,25146.5,29548.7677,0.0117,0.0092,0.012
