tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,7706.6667,6287.0,3194.851,2170.8333,1587.0,1989.8343,0.002,0.0018,0.0017
count,50302.9333,50170.5,5585.8314,16516.1,16205.5,1142.6878,0.0138,0.0137,0.0005
drop,5342.5333,5706.5,2499.8927,1452.6667,1526.0,487.386,0.0012,0.0013,0.0001
dropna,49605.2333,48981.0,3911.7575,9574.4333,9308.5,1678.9252,0.008,0.0078,0.0013
fillna,95090.3667,93628.0,8724.8275,16485.6,15503.0,4731.4959,0.0138,0.0135,0.0016
groupby,137880.2333,131775.0,28077.6388,39280.1,38696.0,2938.1909,0.0206,0.0203,0.0016
isna,53401.5667,54657.0,9370.2262,24601.2,25451.5,4469.4513,0.009,0.0093,0.0015
load_csv,484038.1,481139.0,31533.2691,95835.1333,95061.5,4296.4583,0.0625,0.0623,0.0032
load_json,1861146.3333,1854060.5,61984.6314,560734.6,557860.0,15195.6438,0.2777,0.2754,0.0101
max,45143.5667,44708.5,5391.2405,8176.6667,7873.0,1199.7463,0.0065,0.0062,0.0007
mean,59651.5667,46509.0,69335.7106,13653.7,7996.0,28051.1621,0.0089,0.0065,0.0114
merge,24483.1,24353.0,3190.7099,4980.5,4852.5,1489.0424,0.0042,0.004,0.0013
min,45119.1,45044.0,4671.8912,8160.4,7873.0,1821.8702,0.0065,0.0063,0.0013
replace,4661.0,5615.0,2363.9182,1171.8,1525.0,582.8649,0.001,0.0011,0.0001
save_csv,1264584.1333,1264645.0,21679.5353,326046.9667,326628.5,3138.2658,0.1995,0.2001,0.0021
save_json,984539.3333,985715.0,21074.3015,286793.3333,287322.5,4533.6257,0.1556,0.156,0.0035
sort,13368.7667,13489.0,4141.3892,3501.5,3235.0,1796.2384,0.0026,0.0023,0.0016
sum,37695.2333,38299.5,5467.4385,6709.7667,6653.0,1087.3753,0.0054,0.0052,0.0009
unique,41996.1333,40588.0,4872.8985,7442.1333,6897.0,1907.0069,0.0059,0.0057,0.0014
