tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,7980.3,8239.0,2069.3079,2123.95,1861.5,1543.9304,0.0017,0.0014,0.0014
count,2038.45,2044.5,2220.0124,680.65,641.0,651.5153,0.0008,0.0008,0.0001
drop,1266.5,0.0,1742.4741,576.8,0.0,1559.0441,0.0009,0.0007,0.0014
dropna,48296.95,49499.0,13392.1472,5383.4,4883.0,2704.4119,0.0038,0.0033,0.0022
fillna,26773.0,28564.5,9999.6057,4449.35,3814.5,2423.595,0.0032,0.0027,0.002
groupby,32546.9,28015.0,12076.3555,5569.4,4639.0,2682.6947,0.0042,0.0038,0.0021
isna,18277.05,15777.5,13605.8101,4110.65,3357.0,3795.3672,0.003,0.0023,0.0032
load_csv,128912.1,100982.5,131176.6982,14242.65,8972.0,24324.9982,0.0082,0.0039,0.0191
load_json,611271.45,600096.0,54232.8078,183462.1,180847.0,10601.9261,0.0917,0.0897,0.0094
max,4321.1,4028.0,4521.4446,1507.4,1373.0,1722.2666,0.0013,0.001,0.0015
mean,6484.95,6866.5,4337.8784,1840.2,1861.0,1868.158,0.0013,0.001,0.0015
merge,19804749.55,19373729.5,1795178.1277,2859691.25,2851738.5,89720.1451,0.7332,0.7085,0.0692
min_vals,3668.2,3021.0,3467.1844,976.65,884.5,846.4519,0.0009,0.001,0.0002
replaces,63662.45,55114.5,36142.9079,6900.0,5432.0,6213.6719,0.0047,0.0035,0.0052
save_csv,171435.0,167480.0,19502.5149,22369.35,20691.0,5075.9112,0.0162,0.0149,0.0041
save_json,183419.35,183318.5,5683.7415,35562.0,35430.5,2220.3642,0.0234,0.023,0.0019
sort,43054.1,40923.5,11169.361,7220.5,6378.5,2919.4551,0.003,0.0026,0.0017
sum,1617.4,457.5,2431.0174,744.6,0.0,1867.5416,0.001,0.0007,0.0015
unique,10931.35,10925.0,6236.5781,2270.45,1831.0,1896.1853,0.0016,0.0013,0.0017
