tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,7272.3,6347.5,3257.4462,2148.45,1831.0,1559.7189,0.0017,0.0015,0.0014
count,866.75,0.0,1856.0109,396.75,0.0,676.9095,0.0007,0.0008,0.0002
drop,1944.0,1007.0,3012.9248,698.85,0.0,1806.3962,0.001,0.0007,0.0014
dropna,55618.15,52307.0,13355.9609,7608.05,6836.0,2933.9928,0.0041,0.0036,0.0025
fillna,54669.05,51788.5,13088.7624,7321.15,6531.0,2895.5778,0.0041,0.0035,0.0025
groupby,34588.45,30365.0,12057.8232,6115.65,5767.5,2641.1327,0.0044,0.0039,0.0022
isna,17025.75,14404.0,15868.4833,4342.7,3418.0,4659.917,0.0031,0.0023,0.0037
load_csv,104510.25,82458.0,99465.0803,11956.75,7171.5,21739.9972,0.0074,0.0036,0.0168
load_json,507610.0,496825.0,43392.9912,179180.4,177307.0,8025.1988,0.0874,0.0855,0.0071
max,5358.8,4333.5,3537.9484,1559.4,1403.5,1744.7454,0.0013,0.001,0.0014
mean,3982.55,3814.5,3648.793,1440.4,1099.0,1909.8341,0.0013,0.001,0.0015
merge,18106618.8,17806320.5,1331448.9243,2457253.8,2457147.0,78374.1601,0.6794,0.6742,0.0522
min_vals,4214.45,3235.0,3390.568,1187.0,1037.5,912.1062,0.001,0.001,0.0001
replaces,26330.55,22461.0,14699.4163,5255.05,4547.0,3357.8256,0.0035,0.0029,0.0027
save_csv,156716.5,156341.0,5999.7202,20053.1,19866.5,628.1816,0.0145,0.0145,0.0005
save_json,168279.65,168090.0,7209.9408,38214.1,38391.0,1179.5722,0.0251,0.0249,0.0009
sort,37478.5,36346.5,6872.5894,7159.5,6622.5,2071.212,0.003,0.0026,0.0016
sum,1156.55,0.0,2042.0979,625.65,0.0,1767.9581,0.001,0.0007,0.0015
unique,5487.05,5401.5,2856.3982,1687.65,1556.5,1585.2769,0.0016,0.0014,0.0014
