tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,4580.6,5005.0,2449.0159,1287.85,1526.0,590.7621,0.0011,0.0011,0.0001
count,2212.55,610.0,2660.5522,576.75,0.0,730.0998,0.0007,0.0008,0.0001
drop,1339.75,0.0,2788.3682,613.45,0.0,1852.4357,0.0009,0.0007,0.0014
dropna,49053.85,48980.5,15485.755,9857.2,9949.0,2870.7998,0.0036,0.0031,0.0023
fillna,28744.5,26306.5,11667.1731,5258.2,4639.0,2855.0621,0.003,0.0025,0.0022
groupby,19412.15,15747.0,10438.5402,4165.6,3357.0,3319.8548,0.003,0.0025,0.0026
isna,10324.15,6714.0,12411.4197,2996.8,1861.5,4494.4539,0.0024,0.0017,0.0035
load_csv,902301.7,871091.5,150158.3925,115853.55,109160.5,28249.802,0.0441,0.0388,0.0239
load_json,7481090.5,7466137.0,161565.1861,1874009.55,1870509.0,27733.3933,1.1239,1.1199,0.0286
max_val,2166.85,0.0,3152.3873,949.05,1160.0,922.4922,0.0009,0.0009,0.0001
mean,5139.25,6592.0,3583.4907,1989.8,2105.5,1943.4024,0.0014,0.0011,0.0016
merge,238.1,0.0,712.4059,131.25,0.0,276.0118,0.0005,0.0006,0.0001
min_val,2618.4,366.5,4102.3641,1418.95,1190.0,1889.2531,0.0012,0.0009,0.0015
replace,243715.8,242736.0,19006.2641,53448.45,53467.0,2259.9191,0.0116,0.0111,0.0025
save_csv,937934.05,933836.0,23605.1775,184188.3,181976.0,4447.5847,0.0897,0.0881,0.0035
save_json,1203954.8,1191220.0,101263.7096,316298.65,310607.0,23943.3392,0.1736,0.1694,0.0178
sort,108410.3,106933.0,8472.2159,23757.7,23101.5,2457.2579,0.007,0.0066,0.0018
sum,3137.25,1434.5,4974.6356,1266.45,701.5,2101.5692,0.0012,0.0009,0.0016
unique,28088.45,28076.5,3225.7432,6564.3,6165.0,1845.9027,0.0046,0.0043,0.0014
