tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,32961.95,30121.0,11006.8127,12899.75,12725.5,6019.6635,0.01,0.0099,0.0046
count,21371.3,19958.5,16226.1889,10592.5,9155.0,6765.612,0.0091,0.0081,0.0057
drop,12872.3,12054.0,6096.3924,8789.0,8728.0,3685.9003,0.0082,0.0074,0.0022
dropna,305211.75,298431.0,26333.7467,39874.05,37994.5,6334.6392,0.028,0.0267,0.0054
fillna,72320.35,67413.0,15629.691,24114.9,22949.0,5253.4151,0.018,0.017,0.0044
groupby,244185.75,235626.0,56180.5157,49737.4,42877.0,23538.1901,0.0305,0.0251,0.0191
isna,119256.25,112335.0,21182.9125,33239.55,32409.5,6899.9709,0.0256,0.0253,0.0059
load_csv,20181048.65,19567485.5,1151504.0667,1337374.45,1324154.5,35067.8423,0.5827,0.5441,0.071
load_json,349482390.9,351222276.0,27778427.3468,-13016376770.05,89539383.0,58615497093.8413,48.5725,47.9892,3.3955
max,844919.75,847593.0,10651.1215,222710.5,224120.5,3717.746,0.0462,0.0475,0.0031
mean,955182.5,952695.5,14210.8191,229122.4,227752.5,5244.0252,0.0529,0.052,0.0042
merge,1345.8,0.0,1963.6943,592.0,0.0,1580.0943,0.0008,0.0006,0.0014
min_vals,840491.65,837156.0,9105.0098,220546.95,218322.5,4120.3781,0.0441,0.0417,0.0034
replace,576094.15,573515.5,13184.9169,69576.95,68695.0,6196.2558,0.0382,0.0374,0.0048
save_csv,38778047.15,38710991.0,679755.5327,3055088.45,3027092.0,170618.391,1.8665,1.8376,0.1535
save_json,62502980.25,61566248.5,3067011.5901,13432204.5,13063687.5,926279.731,9.1033,8.7717,0.8125
sort,9740853.45,9750127.5,61352.953,2598952.55,2598595.5,8485.6939,0.4903,0.4919,0.0075
sum,36678.9,34789.5,7260.2321,11505.0,12909.0,3912.4845,0.0074,0.0088,0.0035
unique,152740.05,152892.5,5857.6663,50164.65,49835.0,2373.8043,0.0248,0.0243,0.0019
