tag,pkg_mean,pkg_median,pkg_std,dram_mean,dram_median,dram_std,duration_mean,duration_median,duration_std
concat_dataframes,3690620.0,4007436.0,1219344.3530454389,1011133.6363636364,1105527.0,331836.41380363086,0.5311343453147195,0.58156418800354,0.17319171617828408
count,5676.363636363636,793.0,9075.457864733076,1686.5454545454545,0.0,3076.9543826204626,0.0015563964843749638,0.000706672668457,0.0022196450881634823
drop,12756.272727272728,12939.0,4745.864770321824,6763.636363636364,8484.0,3578.904420984927,0.005672823299061118,0.0074844360351562,0.003099844380687678
dropna,434158.7272727273,154480.0,884635.2796463738,87080.45454545454,31433.0,186549.96120415765,0.05452734773809254,0.0158436298370361,0.12978532971910647
fillna,116415.90909090909,26245.0,306015.5567135287,27765.272727272728,7691.0,66332.00791336097,0.02138863910328254,0.0072760581970214,0.04453588374465352
groupby,320006.36363636365,302611.0,63110.21370629754,58554.72727272727,52612.0,13055.353155628607,0.03311376138166942,0.0295081138610839,0.008840190109648484
isna,365405.36363636365,89233.0,497132.28211559,86791.72727272728,27710.0,112196.5914857407,0.0634511600841175,0.0251073837280273,0.07131745749794158
load_csv,24618977.636363637,24541746.0,984176.9591452822,1959867.1818181819,1988276.0,171383.4520347972,0.7800366878509521,0.7574658393859863,0.06072232790945216
load_json,432677275.90909094,434640183.0,9664891.710523615,111127329.0,111388265.0,1766189.299122096,62.08978288823908,62.88136339187622,1.8801413009207042
max,909299.6363636364,876646.0,67057.27735342784,226073.72727272726,217346.0,19662.200085905486,0.050139340487393415,0.0418949127197265,0.016600320824674743
mean,997361.8181818182,990476.0,19454.601917377706,228232.18181818182,226867.0,4508.4792961303865,0.049686757001009815,0.049964427947998,0.003580066512810416
merge,532.6363636363636,0.0,873.5784192306119,61.18181818181818,0.0,105.94415338452443,0.00048021836714308175,0.0005667209625244,0.00014767465946687828
min,872301.0909090909,873533.0,11200.2213768706,218438.81818181818,216247.0,3627.0189637822823,0.04271476919000793,0.0408120155334472,0.003097330091451704
replace,940560.5454545454,908323.0,277461.50055327086,178477.45454545456,174804.0,58145.000609448165,0.1173159859397194,0.1155312061309814,0.044258237421830285
save_csv,57971298.18181818,61297817.0,12882875.806952553,2863484.6363636362,2846978.0,619293.2931783247,1.8980266397649592,1.9144952297210691,0.5039054619506133
save_json,28340647.90909091,25114437.0,11598049.045674039,5130979.363636363,4473438.0,2250186.327766671,3.6936287879943848,3.2898781299591064,1.387745913090528
sort,9072824.909090908,8589395.0,1578147.8321854675,2018139.0,1892024.0,408921.38462667854,0.4291591861031272,0.3679308891296386,0.2017995300979632
sum,25068.81818181818,27283.0,7578.401201020989,11174.90909090909,11719.0,3271.5598559263885,0.0076119683005592634,0.0079414844512939,0.002081036461718398
unique,197359.36363636365,196960.0,3644.965713768165,56002.545454545456,56274.0,1380.7347582817176,0.02816811474886802,0.0282950401306152,0.002207016811528907
